unique ID,Invoice Paid Date,Invoice Cost Centre Description,Invoice Account Description,Supplier Name,Transparency Invoice Amount
Transparency May 562,24/05/2023,DIG INTEGRATION - STRATEGIC ARA API GATEWAY DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM LTD,"£46,302"
Transparency May 563,30/05/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£46,290"
Transparency May 564,03/05/2023,FG CS HS HDAS NON CONTRACT,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,ATOS ORIGIN IT SERVICES UK LTD,"£46,268"
Transparency May 565,22/05/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,VINCI CONSTRUCTION UK LTD,"£45,869"
Transparency May 566,15/05/2023,CHG UC DIGITAL SERVICES-RECURRENT,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,EXPERIAN LTD,"£45,615"
Transparency May 567,15/05/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£45,472"
Transparency May 568,05/05/2023,WWEG CEP IPES CPA 2 NORTH EAST ENGLAND,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£45,250"
Transparency May 569,05/05/2023,EP CEP WHP DWP CONTRACTS WALES CPA6,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REMPLOY LTD,"£45,137"
Transparency May 570,12/05/2023,DIG INTEGRATION - STRATEGIC ARA API GATEWAY DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,LAYER 7 IT SECURITY,"£45,000"
Transparency May 571,05/05/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£44,978"
Transparency May 572,19/05/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - WATER,SCOTTISH WATER BUSINESS STREAM LTD,"£44,838"
Transparency May 573,12/05/2023,FG ESRM ENTERPRISE SECURITY AND RISK MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AURIGA CONSULTING LTD,"£44,828"
Transparency May 574,04/05/2023,CHG FAS IT,EXP - PURCHASE OF GOODS/SERVICES - MEDICAL - FIXED COSTS,CAPITA BUSINESS SERVICES LTD,"£44,793"
Transparency May 575,17/05/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£44,789"
Transparency May 576,05/05/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£44,613"
Transparency May 577,19/05/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£44,581"
Transparency May 578,19/05/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£44,554"
Transparency May 579,11/05/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CONTENT+CLOUD LIMITED,"£44,550"
Transparency May 580,19/05/2023,CHG INTEGRATED SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£44,540"
Transparency May 581,02/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,XMA LTD,"£44,485"
Transparency May 582,10/05/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£44,428"
Transparency May 583,23/05/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM,"£44,379"
Transparency May 584,23/05/2023,SE SM PC PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£44,378"
Transparency May 585,09/05/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£44,312"
Transparency May 586,18/05/2023,DIG CONTACT CENTRE MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,PIXEL GROUP LTD,"£44,280"
Transparency May 587,12/05/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£44,268"
Transparency May 588,02/05/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£44,188"
Transparency May 589,16/05/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£44,135"
Transparency May 590,09/05/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£44,130"
Transparency May 591,15/05/2023,OPS DS ATW DISC EP WALES,EXP - CURRENT GRANTS - NPISH - ACCESS TO WORK - SPECIAL AIDS,I P THOMAS AND SON,"£44,000"
Transparency May 592,24/05/2023,DIG DYNAMIC TRUST HUB,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TATA CONSULTANCY SERVICES LTD,"£44,000"
Transparency May 593,26/05/2023,PCP ESTATES SECURITY DELA,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,HHG ASSOCIATES LTD,"£43,633"
Transparency May 594,18/05/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£43,604"
Transparency May 595,05/05/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£43,471"
Transparency May 596,25/05/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£43,466"
Transparency May 597,26/05/2023,DIG DESKTOP SERVICE,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,COMPUTACENTER UK LTD,"£43,318"
Transparency May 598,09/05/2023,FG FIN CONT REPORTING & PRODUCTION TEAM,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - ACCOUNTING,SHARED SERVICES CONNECTED LTD,"£43,232"
Transparency May 599,04/05/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£43,102"
Transparency May 600,18/05/2023,CHG SP COSTS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£43,050"
Transparency May 601,02/05/2023,CHG UC DESIGN & BUILD PROGRAMME MANAGER,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SCOTT LOGIC LTD,"£42,828"
Transparency May 602,25/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£42,775"
Transparency May 603,18/05/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,G4S REGIONAL MANAGEMENT UK & I LTD,"£42,399"
Transparency May 604,09/05/2023,DIG LOCAL PRINT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,XEROX UK LTD 3W,"£42,023"
Transparency May 605,17/05/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER ENERGY/UTILITIES/WASTE COST,CROWN COMMERCIAL SERVICE,"£42,000"
Transparency May 606,12/05/2023,CHG PUBLIC SECTOR PROVISION,Exp - Purchase Of Goods/Services - Consultancy,ATOS ORIGIN IT SERVICES UK LTD,"£41,794"
Transparency May 607,05/05/2023,EP CEP WHP DWP CONTRACTS H COUNT CPA5,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£41,709"
Transparency May 608,24/05/2023,CHG CHILD MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TATA CONSULTANCY SERVICES LTD,"£41,657"
Transparency May 609,09/05/2023,DIG SDX REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CDW LTD,"£41,345"
Transparency May 610,03/05/2023,STR LEGAL SERVICES,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,GOVERNMENT LEGAL DEPARTMENT,"£41,250"
Transparency May 611,03/05/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£41,113"
Transparency May 612,04/05/2023,DIG EDW REMEDIATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SAS SOFTWARE LTD,"£41,083"
Transparency May 613,31/05/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£41,054"
Transparency May 614,03/05/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£40,900"
Transparency May 615,04/05/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - GAS,LEEDS CITY COUNCIL,"£40,828"
Transparency May 616,04/05/2023,EP CEP WHP JETS DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£40,818"
Transparency May 617,31/05/2023,SE SPD PRINT,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,HH ASSOCIATES LTD,"£40,624"
Transparency May 618,05/05/2023,CHG FAS IT,EXP - PURCHASE OF GOODS/SERVICES - MEDICAL - FIXED COSTS,CAPITA BUSINESS SERVICES LTD,"£40,542"
Transparency May 619,22/05/2023,OPS WDC WSD NW GM EMPLOYERS & PARTNERSHIPS TEAM,EXP - CURRENT GRANTS - NPISH - LOCAL PARTNERSHIPS,JIGSAW SUPPORT,"£40,450"
Transparency May 620,02/05/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£40,298"
Transparency May 621,19/05/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£40,259"
Transparency May 622,26/05/2023,DIG BASELINE RUN - HEALTH AND DISABILITY DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SQC TECHNOLOGY LTD,"£39,900"
Transparency May 623,17/05/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£39,751"
Transparency May 624,05/05/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£39,680"
Transparency May 625,05/05/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£39,680"
Transparency May 626,05/05/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£39,680"
Transparency May 627,12/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£39,680"
Transparency May 628,12/05/2023,OPS SE DATA REVIEW,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SCOTT LOGIC LTD,"£39,510"
Transparency May 629,05/05/2023,WWEG CEP IPES CPA 5 LONDON AND THE HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£39,200"
Transparency May 630,02/05/2023,DIG IT SERVICES SERVICE OPERATION,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,COMPUTACENTER UK LTD,"£39,001"
Transparency May 631,22/05/2023,DIG CHANNELS SERVICES IN LIEU,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£38,688"
Transparency May 632,03/05/2023,P&C FINANCE PROFESSIONAL LEARNING,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - CONFERENCES,LIVE GROUP LTD,"£38,467"
Transparency May 633,31/05/2023,DIG D&A-02  PENSIONS TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CREDERA LTD,"£38,436"
Transparency May 634,19/05/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£38,373"
Transparency May 635,18/05/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£38,373"
Transparency May 636,15/05/2023,OPS WDC WSD NE WEST YORKSHIRE DISTRICT OFFICE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,WEST YORKSHIRE COMBINED AUTHORITY,"£38,369"
Transparency May 637,18/05/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£38,202"
Transparency May 638,18/05/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£37,774"
Transparency May 639,23/05/2023,CHG AA COSTS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£37,423"
Transparency May 640,05/05/2023,WWEG CEP IPES CPA 1 CENTRAL ENGLAND,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£37,325"
Transparency May 641,19/05/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£37,144"
Transparency May 642,05/05/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S REGIONAL MANAGEMENT UK & I LTD,"£37,099"
Transparency May 643,24/05/2023,CHG CHILD MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TATA CONSULTANCY SERVICES LTD,"£37,034"
Transparency May 644,15/05/2023,"DIG SW ASSET SUBSCRIPTION, SUPPORT & MAINT RENEWALS DELP",EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,MONGODB LIMITED,"£36,995"
Transparency May 645,11/05/2023,DIG CORE - SERVICE TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£36,819"
Transparency May 646,04/05/2023,SE SM PC PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£36,575"
Transparency May 647,25/05/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£36,493"
Transparency May 648,05/05/2023,EP CEP WHP DWP CONTRACTS NW ENG CPA3,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£36,479"
Transparency May 649,25/05/2023,EP CEP WHP DWP CONTRACTS NW ENG CPA3,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£36,479"
Transparency May 650,02/05/2023,PCP ESTATES INVESTMENT PROJECTS DELA,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MCBAINS LTD,"£36,387"
Transparency May 651,10/05/2023,P&C SYNERGY,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,DELOITTE LLP,"£36,059"
Transparency May 652,05/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£35,712"
Transparency May 653,03/05/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£35,676"
Transparency May 654,03/05/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£35,568"
Transparency May 655,11/05/2023,"DIG SW ASSET SUBSCRIPTION, SUPPORT & MAINT RENEWALS DELP",EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,MONGODB LIMITED,"£35,504"
Transparency May 656,31/05/2023,OPS WDC WSD CE LINCOLNSHIRE NOTTINGHAMSHIRE RUTLAND DO,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,NOTTINGHAM CITY COUNCIL,"£35,496"
Transparency May 657,04/05/2023,FG CHES DAC,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£35,276"
Transparency May 658,18/05/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£35,221"
Transparency May 659,25/05/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£35,221"
Transparency May 660,25/05/2023,CHG CUSTOMER SINGLE VIEW,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,TATA CONSULTANCY SERVICES LTD,"£35,029"
Transparency May 661,19/05/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£35,021"
Transparency May 662,15/05/2023,OPS WDC WSD NE WEST YORKSHIRE DISTRICT OFFICE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,WEST YORKSHIRE COMBINED AUTHORITY,"£34,664"
Transparency May 663,12/05/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,FLYFORM LTD,"£34,650"
Transparency May 664,18/05/2023,CHG FAS IT,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,PIXEL GROUP LTD,"£34,560"
Transparency May 665,04/05/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£34,538"
Transparency May 666,05/05/2023,EP CEP WHP DWP CONTRACTS WALES CPA6,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REMPLOY LTD,"£34,517"
Transparency May 667,17/05/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£34,466"
Transparency May 668,25/05/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£34,466"
Transparency May 669,12/05/2023,DIG EUCS-01TECH BARS,EXP - PURCHASE OF GOODS/SERVICES -ACCOMM & BLDNG MGMT - MAINTENANCE & REPAIRS,MITIE FM LTD,"£34,444"
Transparency May 670,24/05/2023,FG FIN CONT SHARED SERVICES CHANGE REQUESTS,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - ACCOUNTING,SHARED SERVICES CONNECTED LTD,"£34,365"
Transparency May 671,25/05/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SHAW TRUST,"£34,308"
Transparency May 672,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£34,170"
Transparency May 673,30/05/2023,DIG RBC - RUN & MAINTAIN COSTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£33,762"
Transparency May 674,04/05/2023,CHG UC DESIGN & BUILD PROGRAMME MANAGER,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CGI IT UK LTD,"£33,653"
Transparency May 675,24/05/2023,DIG MANAGED LAN,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING NETWORKS,BT GLOBAL SERVICES,"£33,515"
Transparency May 676,10/05/2023,DIG - SDX DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,EQUINIX UK LTD,"£33,509"
Transparency May 677,23/05/2023,OPS WDC WSD LN BEDS AND HERTS DISTRICT OFFICE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SPS TRAINING SOLUTIONS LTD,"£33,253"
Transparency May 678,05/05/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£33,201"
Transparency May 679,23/05/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£33,105"
Transparency May 680,15/05/2023,DIG DATA ASSET MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£33,042"
Transparency May 681,12/05/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£33,034"
Transparency May 682,15/05/2023,DIG MAINTENANCE - BENEFIT SUPPORTING SERVICES DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,LAYER 7 IT SECURITY,"£32,982"
Transparency May 683,25/05/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,SCRUMCONNECT LTD,"£32,940"
Transparency May 684,16/05/2023,HR SHARED SERVICES,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - HR,SHARED SERVICES CONNECTED LTD,"£32,875"
Transparency May 685,02/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£32,498"
Transparency May 686,18/05/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£32,492"
Transparency May 687,10/05/2023,PCP ESTATES INVESTMENT PROJECTS DELA,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,BAKER MALLETT LLP,"£32,438"
Transparency May 688,03/05/2023,CHG NEW BOLTON ELIZABETH BOH & AC,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£32,387"
Transparency May 689,17/05/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£32,352"
Transparency May 690,19/05/2023,DIG CONTACT CENTRE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING CONTACT CENTRES,BT GLOBAL SERVICES,"£32,265"
Transparency May 691,12/05/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,FLYFORM LTD,"£32,190"
Transparency May 692,11/05/2023,DIG DCBT EXTERNALS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CADENCE INNOVA LTD,"£32,171"
Transparency May 693,24/05/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£32,098"
Transparency May 694,05/05/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£32,022"
Transparency May 695,24/05/2023,CHG GYSP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£31,970"
Transparency May 696,11/05/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£31,931"
Transparency May 697,24/05/2023,P&C SYNERGY,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,KPMG,"£31,843"
Transparency May 698,05/05/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£31,744"
Transparency May 699,12/05/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£31,744"
Transparency May 700,31/05/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£31,616"
Transparency May 701,11/05/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£31,601"
Transparency May 702,26/05/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£31,601"
Transparency May 703,18/05/2023,CHG GYSP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£31,460"
Transparency May 704,25/05/2023,DIG CHILDREN  - COMMON PLATFORMS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TECKNUOVO LTD,"£31,375"
Transparency May 705,26/05/2023,DIG APPLICATION DATA PLATFORMS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SITEKIT SYSTEMS LTD,"£31,250"
Transparency May 706,25/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£31,119"
