Unique ID,Invoice Paid Date,Invoice Cost Centre Description,Invoice Account Description,Supplier Name,Transparency Invoice Amount
Transparency 134,17/03/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£509,608"
Transparency 135,31/03/2023,COMMS SPARE 1,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA,MANNING GOTTLIEB OMD,"£504,837"
Transparency 136,29/03/2023,PCP ESTATES FFE DELA,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,WAGSTAFF BROS LTD T/A WAGSTAFF INTERIORS GROUP-2WM,"£503,502"
Transparency 137,03/03/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£502,622"
Transparency 138,27/03/2023,PCP ESTATES REEP DELP,EXP - SERVICE ELEMENT OF NON - PFI FIN LEASES - NON PRIME,INSTANT MANAGED OFFICES,"£500,276"
Transparency 139,29/03/2023,CHG 620349 REDHILL JCP,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,FES SUPPORT SERVICES LTD,"£499,460"
Transparency 140,29/03/2023,OPS SE DATA REVIEW,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£498,447"
Transparency 141,21/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,TEES WORKS,"£495,529"
Transparency 142,22/03/2023,DIG D&A ROUTE TO CLOUD ACTIVITY,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£489,802"
Transparency 143,20/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,COMMUNITY HUBS,"£489,461"
Transparency 144,27/03/2023,SE SM CROSS ECSS AUTOMATED TELEPHONE EXCELLENCE DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OMILIA NATURAL LANGUAGE SOLUTIONS LTD,"£486,000"
Transparency 145,06/03/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,GLEEDS ADVISORY LTD,"£485,187"
Transparency 146,07/03/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£480,968"
Transparency 147,03/03/2023,PCP ESTATES GRANT DELP,PPE - POA & AUC (OWNED) - COST - ADDITIONS - PLANT & MACHINERY,RESOLUTION INTERIORS LTD,"£477,240"
Transparency 148,13/03/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,GLEEDS ADVISORY LTD,"£470,723"
Transparency 149,07/03/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£468,157"
Transparency 150,22/03/2023,EP CEP WHP JETS SCOTLAND,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,CAPITA BUSINESS SERVICES LTD,"£467,156"
Transparency 151,14/03/2023,STR MONEY AND PENSIONS SERVICE GENERAL LEVY GIA,EXP - GRANT-IN-AID TO ARMS LENGTH BODIES - SFGB - GENERAL LEVY,MONEY AND PENSIONS SERVICE,"£465,000"
Transparency 152,02/03/2023,PCP ESTATES REEP DELP,EXP - SERVICE ELEMENT OF NON - PFI FIN LEASES - NON PRIME,INSTANT MANAGED OFFICES,"£464,325"
Transparency 153,27/03/2023,PCP ESTATES OLD BAU DELP,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - MAIN CONTRACTOR,SPELLER METCALFE MALVERN LTD,"£463,589"
Transparency 154,03/03/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SOFTCAT PLC,"£462,117"
Transparency 155,29/03/2023,CHG 622177 BRIGHTON QUEENS SQUARE,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,INSTANT MANAGED OFFICES,"£458,179"
Transparency 156,27/03/2023,PCP ESTATES LCW DELP,PPE - BUILDINGS (LEASED NON-PFI) - COST - ADDITIONS,ISG FIT OUT LTD,"£454,697"
Transparency 157,29/03/2023,DIG ITLR AMS - IBM,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,IBM UNITED KINGDOM LTD,"£447,845"
Transparency 158,21/03/2023,FG FSC SIMPLE PAYMENTS,EXP - PURCHASE OF GOODS/SERVICES - OTHER - SIMPLE PAYMENT SERVICE,I MOVO LTD,"£443,533"
Transparency 159,29/03/2023,OPS SE DATA REVIEW,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£439,541"
Transparency 160,08/03/2023,CHG UC DESIGN & BUILD PROGRAMME MANAGER,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,HIPPO DIGITAL LTD,"£436,311"
Transparency 161,07/03/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£435,304"
Transparency 162,21/03/2023,FG FSC SIMPLE PAYMENTS,EXP - PURCHASE OF GOODS/SERVICES - OTHER - SIMPLE PAYMENT SERVICE,I MOVO LTD,"£435,213"
Transparency 163,03/03/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£434,854"
Transparency 164,22/03/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SHAW TRUST,"£432,232"
Transparency 165,17/03/2023,PCP ESTATES SECURITY DELP,PPE - POA & AUC (OWNED) - COST - ADDITIONS - PLANT & MACHINERY,G4S SECURE SOLUTIONS UK LTD,"£431,719"
Transparency 166,29/03/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£430,819"
Transparency 167,28/03/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,REDESMERE LTD,"£430,114"
Transparency 168,21/03/2023,"DIG SW ASSET SUBSCRIPTION, SUPPORT & MAINT RENEWALS DELP",EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,MONGOBD LIMITED,"£427,890"
Transparency 169,22/03/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£425,462"
Transparency 170,30/03/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM &BLDNG MNGMT - FM PROJECTS NON CAPITAL,RESOLUTION INTERIORS LTD,"£416,545"
Transparency 171,31/03/2023,STR MONEY AND PENSIONS SERVICE GENERAL LEVY GIA,EXP - GRANT-IN-AID TO ARMS LENGTH BODIES - SFGB - GENERAL LEVY,MONEY AND PENSIONS SERVICE,"£415,099"
Transparency 172,07/03/2023,DIG - NETWORK TRANSFORMATION DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,COMPUTACENTER UK LTD,"£414,442"
Transparency 173,07/03/2023,DIG DWP MI - POWER BI MIGRATION,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CAPGEMINI UK PLC,"£412,245"
Transparency 174,24/03/2023,CHG APPLY FOR NINO,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,CABINET OFFICE,"£411,840"
Transparency 175,31/03/2023,CHG APPLY FOR NINO,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,CABINET OFFICE,"£411,840"
Transparency 176,13/03/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,REDESMERE LTD,"£411,413"
Transparency 177,16/03/2023,OPS OPP INTEGRATION & CONTRACTING TEAM,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES - CONTACT CENTRES,G4S GOVERNMENT AND OUTSOURCING SERVICES UK LTD,"£400,365"
Transparency 178,24/03/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ORACLE CORPORATION UK LTD,"£400,000"
Transparency 179,20/03/2023,OPS OPP INTEGRATION & CONTRACTING TEAM,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,HHG ASSOCIATES LTD,"£397,689"
Transparency 180,07/03/2023,CHG GROUP BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - RECRUITMENT,CABINET OFFICE,"£397,360"
Transparency 181,30/03/2023,PCP ESTATES SECURITY DELP,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - SECURITY,G4S SECURE SOLUTIONS UK LTD,"£394,377"
Transparency 182,16/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,1 1 NORTH EAST ACHIEVES 1 4 COMMUNITIES WORK,"£394,269"
Transparency 183,27/03/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,UNIFII,"£392,400"
Transparency 184,23/03/2023,HR OHS,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL - OCCUPATIONAL HEALTH SERVICE,PAM GROUP,"£391,489"
Transparency 185,02/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,NEW HORIZONS,"£390,495"
Transparency 186,03/03/2023,CHG 620747 GLASGOW ATLANTIC QUAY,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,CLARK CONTRACTS LTD,"£388,675"
Transparency 187,24/03/2023,DIG MOBILITY MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£388,050"
Transparency 188,31/03/2023,CHG NEW BOLTON ELIZABETH BOH & AC,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,R DEVELOPMENTS LTD TA ROSSLEE CONSTRUCTION,"£383,026"
Transparency 189,27/03/2023,CHG WPT BACK OF HOUSE,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,LEADING MANAGEMENT SERVICES LTD,"£371,148"
Transparency 190,13/03/2023,DIG BASELINE RUN - BENEFIT SUPPORTING SERVICES DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,SPECIALIST COMPUTER CENTRES PLC,"£369,312"
Transparency 191,07/03/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£360,194"
Transparency 192,13/03/2023,UCO OUTSOURCED TELEPHONY,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES - CONTACT CENTRES,SERCO LTD,"£359,971"
Transparency 193,23/03/2023,P&C SYNERGY,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£359,640"
Transparency 194,10/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,SKILLS GURUS ESF,"£342,295"
Transparency 195,06/03/2023,PCP ESTATES SECURITY DELA,PPE - PLANT & MACHINERY (OWNED) - COST - ADDITIONS,G4S SECURE SOLUTIONS UK LTD,"£339,257"
Transparency 196,20/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,AMBITION TEES ESF,"£337,200"
Transparency 197,14/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,AMBITION2,"£335,982"
Transparency 198,29/03/2023,DIG IDENTITY SERVICE,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,SOFTWAREONE UK LTD,"£333,602"
Transparency 199,17/03/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£331,681"
Transparency 200,27/03/2023,PCP ESTATES LCW DELA,PPE - BUILDINGS (LEASED NON-PFI) - COST - ADDITIONS,RESOLUTION INTERIORS LTD,"£330,748"
Transparency 201,16/03/2023,HR ORGANISATION CAPABILITY,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CABINET OFFICE,"£329,149"
Transparency 202,21/03/2023,DIG PAYMENTS - STRATEGIC ARA DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£328,932"
Transparency 203,01/03/2023,OPS CFC DEBT CONTRACTS,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES - CONTACT CENTRES,SERCO LTD,"£325,694"
Transparency 204,23/03/2023,OPS CFC DEBT CONTRACTS,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES - CONTACT CENTRES,SERCO LTD,"£325,683"
Transparency 205,29/03/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CDW LTD,"£325,238"
Transparency 206,17/03/2023,HR ORGANISATION CAPABILITY,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CABINET OFFICE,"£324,127"
Transparency 207,28/03/2023,HR ORGANISATION CAPABILITY,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - HR,CABINET OFFICE,"£323,180"
Transparency 208,03/03/2023,DIG CROSS CUTTING SERVICES,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,KAINOS SOFTWARE LTD,"£321,838"
Transparency 209,17/03/2023,DIG EDW REMEDIATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,STADIA CONSULTING GROUP LTD,"£318,750"
Transparency 210,30/03/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£316,010"
Transparency 211,27/03/2023,DIG EDW REMEDIATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CREDERA LTD,"£313,826"
Transparency 212,03/03/2023,OPS LB LEGACY NETWORK LEADER AND NATIONAL TEAMS,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NORTHERN IRELAND STAFF COSTS,DEPARTMENT FOR COMMUNITIES,"£312,824"
Transparency 213,22/03/2023,OPS LB LEGACY NETWORK LEADER AND NATIONAL TEAMS,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NORTHERN IRELAND STAFF COSTS,DEPARTMENT FOR COMMUNITIES,"£311,378"
Transparency 214,07/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,MAKING A DIFFERENCE,"£308,891"
Transparency 215,14/03/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,RED HAT LTD,"£307,475"
Transparency 216,21/03/2023,DIG OFFICE OF THE CHIEF DATA OFFICER - NON-STAFF,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£305,444"
Transparency 217,27/03/2023,DIG CHILD R&B & CF SIL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£304,696"
Transparency 218,20/03/2023,EP CEP WHP JETS DWP CONTRACTS NW ENG CPA3,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£303,898"
Transparency 219,08/03/2023,PCP ESTATES INTEGRATOR DELP,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - INTEGRATOR,KELLOGG BROWN & ROOT LTD,"£303,565"
Transparency 220,02/03/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£303,031"
Transparency 221,21/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,MAKING A DIFFERENCE LEEDS CITY REGION,"£302,724"
Transparency 222,29/03/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,GLEEDS ADVISORY LTD,"£300,277"
Transparency 223,31/03/2023,STR LEGAL SERVICES,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,GOVERNMENT LEGAL DEPARTMENT,"£300,074"
Transparency 224,22/03/2023,DIG STB FUNDED ACCESS TO WORK - HEALTH & DISABILITY DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£298,465"
Transparency 225,30/03/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£298,245"
Transparency 226,30/03/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£296,411"
Transparency 227,22/03/2023,FG CRC CYBER RESILIENCE CENTRE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,PIONEN LTD,"£296,050"
Transparency 228,07/03/2023,CHG 620349 REDHILL JCP,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,FES SUPPORT SERVICES LTD,"£296,021"
Transparency 229,13/03/2023,OPS RS DIRECTOR AND SUPPORT,EXP - PERMANENT UK STAFF - ALLOWANCES - OGD (NON SECONDMENT),HMRC,"£293,289"
Transparency 230,23/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,FIND YOUR FUTURE,"£293,107"
Transparency 231,02/03/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£293,103"
Transparency 232,21/03/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM,"£292,285"
Transparency 233,03/03/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AUTOMATION LOGIC LTD,"£291,882"
Transparency 234,02/03/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£289,985"
Transparency 235,22/03/2023,CHG FES WORK MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,COFORGE DPA UK LTD,"£287,604"
Transparency 236,27/03/2023,CHG 620231 LEEDS PARK PLACE,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,SOUTHERNS BROADSTOCK LTD,"£285,596"
Transparency 237,20/03/2023,EP CEP WHP DWP CONTRACTS H COUNT CPA5,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SHAW TRUST,"£284,072"
Transparency 238,31/03/2023,CHG 620074 HARROW KINGS HOUSE,PPE - FURNITURE AND FITTINGS (OWNED) - COST - ADDITIONS,SOUTHERNS BROADSTOCK LTD,"£280,437"
Transparency 239,30/03/2023,PCP ESTATES STRATA DELA,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,INCENDIUM CONSULTING LTD,"£278,604"
Transparency 240,02/03/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£276,821"
Transparency 241,31/03/2023,STR LEGAL SERVICES,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,GOVERNMENT LEGAL DEPARTMENT,"£276,478"
Transparency 242,07/03/2023,DIG D&A ROUTE TO CLOUD ACTIVITY,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£276,042"
Transparency 243,17/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,DURHAMENABLE ESF,"£275,869"
Transparency 244,06/03/2023,CHG 620219 BURTON UPON TRENT CROWN HOUSE,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,INSTANT MANAGED OFFICES,"£273,917"
Transparency 245,27/03/2023,DIG DG COO DIGITAL SPACES,PPE - FURNITURE AND FITTINGS (OWNED) - COST - ADDITIONS,SOUTHERNS BROADSTOCK LTD,"£272,797"
Transparency 246,06/03/2023,CHG 620368 WALSALL BAYARD HOUSE JCP,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,INSTANT MANAGED OFFICES,"£272,529"
Transparency 247,07/03/2023,CHG 622059 LIVERPOOL DUKE STREET,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,SEDDON CONSTRUCTION LTD,"£272,259"
Transparency 248,14/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,PATHWAYS TO SUCCESS,"£271,570"
Transparency 249,02/03/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£270,654"
Transparency 250,22/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,JOURNEY FIRST 1.4,"£269,957"
Transparency 251,21/03/2023,DIG EDW REMEDIATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BEDIGITAL,"£269,040"
Transparency 252,30/03/2023,DIG DOCUMENT COLLABORATION SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,UBDS IT CONSULTING LTD,"£267,899"
Transparency 253,13/03/2023,UCO OUTSOURCED TELEPHONY,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES - CONTACT CENTRES,SERCO LTD,"£267,683"
Transparency 254,20/03/2023,EP CEP WHP DWP CONTRACTS WALES CPA6,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REMPLOY LTD,"£267,355"
Transparency 255,20/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,AIMING HIGH ENABLING DISADVANTAGED NEETS,"£266,816"
Transparency 256,07/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,TALENT MATCH PLUS PROJECT 2014 2020,"£266,596"
Transparency 257,27/03/2023,CHG WPT BACK OF HOUSE,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,SOUTHERNS BROADSTOCK LTD,"£266,541"
Transparency 258,01/03/2023,DIG RBC - COMMERCIAL COSTS,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£264,825"
Transparency 259,14/03/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£264,799"
Transparency 260,10/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,YORKSHIRE COAST COMMUNITIES,"£264,280"
Transparency 261,08/03/2023,SE SPD RECORDS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - REMOTE STORAGE,RESTORE PLC DOCUMENT MANAGEMENT SERVICES DIVISION,"£262,577"
Transparency 262,01/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,WELL FOR WORK,"£262,272"
Transparency 263,30/03/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£261,185"
Transparency 264,02/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,WORKS BETTER ENHANCED,"£260,860"
Transparency 265,03/03/2023,EP CEP WHP JETS DWP CONTRACTS WALES CPA6,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REMPLOY LTD,"£260,799"
Transparency 266,20/03/2023,EP CEP WHP JETS DWP CONTRACTS WALES CPA6,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REMPLOY LTD,"£260,799"
Transparency 267,09/03/2023,OPS WDC WSD NATIONAL EMPLOYER AND PARTNERSHIP TEAM,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,ADZUNA LTD,"£260,565"
Transparency 268,29/03/2023,OPS WDC WSD NATIONAL EMPLOYER AND PARTNERSHIP TEAM,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,ADZUNA LTD,"£260,565"
Transparency 269,30/03/2023,DIG CROSS CUTTING SERVICES,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SCOTT LOGIC LTD,"£259,596"
Transparency 270,31/03/2023,STR MONEY AND PENSIONS SERVICE GENERAL LEVY GIA,EXP - GRANT-IN-AID TO ARMS LENGTH BODIES - SFGB - GENERAL LEVY,MONEY AND PENSIONS SERVICE,"£259,000"
Transparency 271,30/03/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£258,983"
Transparency 272,30/03/2023,CHG 620166 KIRKCALDY VICTORIA ROAD,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MORRIS & SPOTTISWOOD,"£258,049"
Transparency 273,20/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,GRADS FOR D2N2,"£257,667"
Transparency 274,21/03/2023,DIG TS-BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,WINGARC AUSTRALIA PTY LTD,"£255,393"
Transparency 275,31/03/2023,PCP ESTATES STRATA DELA,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,INCENDIUM CONSULTING LTD,"£250,848"
