Unique ID,Invoice Paid Date,Invoice Cost Centre Description,Invoice Account Description,Supplier Name,Transparency Invoice Amount
Transparency June 564,20/06/2023,STR LEGAL SERVICES COMPENSATION & LEGAL COSTS,EXP - MISCELLANEOUS EXPENDITURE - SPECIAL PAYMENTS - LEGAL SETTLEMENTS,GOVERNMENT LEGAL DEPARTMENT,"£52,078"
Transparency June 565,22/06/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - WATER,SCOTTISH WATER BUSINESS STREAM LTD,"£51,630"
Transparency June 566,02/06/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£51,584"
Transparency June 567,06/06/2023,DIG - TOOLING MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,NETWORKOLOGY,"£51,576"
Transparency June 568,29/06/2023,DIG PRINTED CUSTOMER COMMUNICATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ALLIED PUBLICITY SERVICES MANCHESTER LTD,"£51,482"
Transparency June 569,06/06/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£51,375"
Transparency June 570,21/06/2023,HR PROFESSIONAL LEARNING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CIPD ENTERPRISES LTD,"£51,027"
Transparency June 571,01/06/2023,CHG FAS IT,AI - PFI - RENTALS UNDER NON-PFI OPERATING LEASES - P&M - CONNECTIVITY,BT GLOBAL SERVICES,"£50,986"
Transparency June 572,20/06/2023,DIG CHILDREN - DATA DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£50,833"
Transparency June 573,02/06/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S FACILITIES MANAGEMENT (UK) LTD,"£50,727"
Transparency June 574,13/06/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£50,717"
Transparency June 575,09/06/2023,OPS SE DATA REVIEW,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SCOTT LOGIC LTD,"£50,550"
Transparency June 576,29/06/2023,DIG PRINTED CUSTOMER COMMUNICATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ALLIED PUBLICITY SERVICES MANCHESTER LTD,"£50,544"
Transparency June 577,09/06/2023,DIG DG COO CORPORATE SERVICES CONTRACTS,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - CONTRACTED OUT OFFICE,SSCL ACCOUNTS RECEIVABLE TEAM,"£50,519"
Transparency June 578,02/06/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£50,519"
Transparency June 579,28/06/2023,DIG B&C - RUN DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£50,298"
Transparency June 580,27/06/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£50,211"
Transparency June 581,19/06/2023,CHG GYSP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£50,049"
Transparency June 582,02/06/2023,CHG 620192 WALSALL (GOVT BLDGS),PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,AMEY COMMUNITY LTD,"£49,930"
Transparency June 583,19/06/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£49,864"
Transparency June 584,02/06/2023,CHG 620192 WALSALL (GOVT BLDGS),PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,AMEY COMMUNITY LTD,"£49,853"
Transparency June 585,13/06/2023,FG FIN CONT REPORTING & PRODUCTION TEAM,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - ACCOUNTING,SHARED SERVICES CONNECTED LTD,"£49,705"
Transparency June 586,16/06/2023,FG FIN CONT REPORTING & PRODUCTION TEAM,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - ACCOUNTING,SHARED SERVICES CONNECTED LTD,"£49,705"
Transparency June 587,16/06/2023,DIG DEBT MGT - MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ARUM SYSTEMS LTD,"£49,680"
Transparency June 588,13/06/2023,DIG D&A COST OF LIVING DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£49,224"
Transparency June 589,27/06/2023,CHG DWP RE-IMAGINE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM,"£49,202"
Transparency June 590,13/06/2023,DIG DATA ASSET MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,SAS SOFTWARE LTD,"£49,200"
Transparency June 591,26/06/2023,DIG INTEGRATION MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ZALAM LTD,"£49,200"
Transparency June 592,21/06/2023,CHG CUSTOMER SINGLE VIEW,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CAPGEMINI UK PLC,"£49,121"
Transparency June 593,06/06/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£48,889"
Transparency June 594,21/06/2023,HR SHARED SERVICES,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - HR,SHARED SERVICES CONNECTED LTD,"£48,840"
Transparency June 595,21/06/2023,PCP ESTATES INTEGRATOR DELA,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - INTEGRATOR,KELLOGG BROWN & ROOT LTD,"£48,829"
Transparency June 596,29/06/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£48,816"
Transparency June 597,26/06/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£48,530"
Transparency June 598,14/06/2023,STR LABOUR MARKET INNOVATION FUND,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,CHANGE GROW LIVE SERVICES LIMITED#ZANZIBAR,"£48,378"
Transparency June 599,12/06/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£48,222"
Transparency June 600,05/06/2023,DIG CHANNELS SERVICES IN LIEU,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£48,156"
Transparency June 601,01/06/2023,DIG BASELINE RUN - BENEFIT SUPPORTING SERVICES DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£48,061"
Transparency June 602,08/06/2023,DIG CONTACT CENTRE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,PCI PAL,"£48,000"
Transparency June 603,08/06/2023,DIG CONTACT CENTRE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,PCI PAL,"£48,000"
Transparency June 604,09/06/2023,OPS SE DATA REVIEW,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,COGNIZANT WORLDWIDE LTD,"£48,000"
Transparency June 605,28/06/2023,DIG CONTACT CENTRE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING CONTACT CENTRES,PCI PAL,"£48,000"
Transparency June 606,02/06/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£47,616"
Transparency June 607,02/06/2023,EP CEP WHP DWP CONTRACTS H COUNT CPA5,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£47,616"
Transparency June 608,29/06/2023,EP CEP WHP DWP CONTRACTS NW ENG CPA3,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£47,616"
Transparency June 609,20/06/2023,CHG CHILD MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TATA CONSULTANCY SERVICES LTD,"£47,592"
Transparency June 610,29/06/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£47,571"
Transparency June 611,08/06/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CONTENT+CLOUD LIMITED,"£47,520"
Transparency June 612,12/06/2023,DIG - WIFI REFRESH DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,UBDS IT CONSULTING LTD,"£47,461"
Transparency June 613,02/06/2023,EP CEP WHP DWP CONTRACTS H COUNT CPA5,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£46,923"
Transparency June 614,30/06/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£46,908"
Transparency June 615,12/06/2023,DIG CITIZEN INF - STRATEGIC ARA HBIS ALIGNMENT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£46,676"
Transparency June 616,30/06/2023,DIG APPLICATION DATA PLATFORMS CIS RELEASE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£46,564"
Transparency June 617,20/06/2023,CHG CHILD MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£46,509"
Transparency June 618,13/06/2023,DIG ECMS PROJECT,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,COGNIZANT WORLDWIDE LTD,"£46,114"
Transparency June 619,20/06/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£46,052"
Transparency June 620,12/06/2023,DIG CITIZEN INF - STRATEGIC ARA SEARCHLIGHT GWAY UI DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£45,792"
Transparency June 621,02/06/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£45,767"
Transparency June 622,23/06/2023,CHG UC DIGITAL SERVICES-RECURRENT,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,EXPERIAN LTD,"£45,615"
Transparency June 623,22/06/2023,CHG GYSP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£45,600"
Transparency June 624,22/06/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£45,586"
Transparency June 625,12/06/2023,P&C MENTAL HEALTH TRAINING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ERNST & YOUNG,"£45,579"
Transparency June 626,22/06/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S FACILITIES MANAGEMENT (UK) LTD,"£45,427"
Transparency June 627,19/06/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£45,336"
Transparency June 628,26/06/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£45,287"
Transparency June 629,26/06/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£45,287"
Transparency June 630,26/06/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£44,544"
Transparency June 631,26/06/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£44,544"
Transparency June 632,30/06/2023,DIG IT OPERATIONS TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,UNIFII,"£44,528"
Transparency June 633,06/06/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£44,312"
Transparency June 634,30/06/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£44,089"
Transparency June 635,20/06/2023,DIG CHILDREN  - COMMON PLATFORMS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TATA CONSULTANCY SERVICES LTD,"£44,070"
Transparency June 636,20/06/2023,DIG DYNAMIC TRUST HUB,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TATA CONSULTANCY SERVICES LTD,"£44,000"
Transparency June 637,14/06/2023,FG CRC ADVANCED PERSISTENT THREAT DETECTION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,NCC GROUP SECURITY SERVICES LTD,"£43,976"
Transparency June 638,26/06/2023,DIG CITIZEN INF - STRATEGIC ARA CITIZEN FINANCE DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£43,889"
Transparency June 639,23/06/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£43,764"
Transparency June 640,22/06/2023,CHG GYSP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£43,730"
Transparency June 641,22/06/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£43,661"
Transparency June 642,08/06/2023,EP CEP WHP DWP CONTRACTS H COUNT CPA5,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£43,648"
Transparency June 643,28/06/2023,DIG CITIZEN INF - STRATEGIC ARA CARE HOMES DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£43,557"
Transparency June 644,09/06/2023,P&C APPRENTICESHIP DN FUNDING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,BABINGTON BUSINESS COLLEGE LTD,"£43,357"
Transparency June 645,28/06/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£43,313"
Transparency June 646,20/06/2023,CHG CHILD MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TATA CONSULTANCY SERVICES LTD,"£43,241"
Transparency June 647,30/06/2023,STR WAB DIRECTOR & SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - ORIGINAL RESEARCH,TAMESIDE MBC,"£43,057"
Transparency June 648,13/06/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£43,009"
Transparency June 649,05/06/2023,DIG CHANNELS SERVICES IN LIEU,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CAPGEMINI UK PLC,"£42,960"
Transparency June 650,15/06/2023,DIG DATA ASSET MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£42,960"
Transparency June 651,26/06/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£42,888"
Transparency June 652,05/06/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£42,887"
Transparency June 653,13/06/2023,DIG FED CFCD IT SPEND,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TECKNUOVO LTD,"£42,780"
Transparency June 654,29/06/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,SOFTWAREONE UK LTD,"£42,624"
Transparency June 655,01/06/2023,DIG MANAGED LAN,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BT GLOBAL SERVICES,"£42,616"
Transparency June 656,28/06/2023,DIG APPLICATION DATA PLATFORMS CIS RELEASE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£42,549"
Transparency June 657,02/06/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S REGIONAL MANAGEMENT UK & I LTD,"£42,399"
Transparency June 658,20/06/2023,DIG CHILDREN  - COMMON PLATFORMS,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£42,206"
Transparency June 659,14/06/2023,"DIG SW ASSET SUBSCRIPTION, SUPPORT & MAINT RENEWALS DELP",EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,MONGODB LIMITED,"£41,877"
Transparency June 660,22/06/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£41,699"
Transparency June 661,21/06/2023,OPS LB LEGACY NETWORK LEADER AND NATIONAL TEAMS,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING TELEPHONY,CABINET OFFICE,"£41,555"
Transparency June 662,28/06/2023,DIG FED CFCD IT SPEND,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£41,183"
Transparency June 663,12/06/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S FACILITIES MANAGEMENT (UK) LTD,"£40,884"
Transparency June 664,20/06/2023,DIG DCBT EXTERNALS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CADENCE INNOVA LTD,"£40,800"
Transparency June 665,23/06/2023,EP CEP WHP DWP CONTRACTS H COUNT CPA5,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£40,463"
Transparency June 666,22/06/2023,OPS WDC WSD NW GM EMPLOYERS & PARTNERSHIPS TEAM,EXP - CURRENT GRANTS - NPISH - LOCAL PARTNERSHIPS,JIGSAW SUPPORT,"£40,450"
Transparency June 667,22/06/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£40,450"
Transparency June 668,08/06/2023,DIG INTEGRATION - STRATEGIC ARA EVENTS PLATFORM DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,INFOTEL UK CONSULTING LTD,"£40,438"
Transparency June 669,01/06/2023,CHG 620741 BRADFORD AMBLER MILL,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,SOUTHERNS BROADSTOCK LTD,"£40,070"
Transparency June 670,23/06/2023,CHG CUSTOMER SINGLE VIEW,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,TATA CONSULTANCY SERVICES LTD,"£39,953"
Transparency June 671,22/06/2023,DIG RBC - RUN & MAINTAIN COSTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£39,720"
Transparency June 672,08/06/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£39,680"
Transparency June 673,22/06/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£39,680"
Transparency June 674,29/06/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£39,680"
Transparency June 675,26/06/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£39,680"
Transparency June 676,05/06/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£39,631"
Transparency June 677,21/06/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£39,454"
Transparency June 678,22/06/2023,PCP ESTATES FFE DELA,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,SOUTHERNS BROADSTOCK LTD-2WM,"£39,318"
Transparency June 679,29/06/2023,DIG ON PREMISES HOSTING REFRESH,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£39,185"
Transparency June 680,09/06/2023,DIG CORE - SERVICE TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£39,168"
Transparency June 681,19/06/2023,DIG RBC - RUN & MAINTAIN COSTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£39,036"
Transparency June 682,23/06/2023,DIG INTEGRATION MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,VERSION 1 SOLUTIONS LTD,"£39,003"
Transparency June 683,28/06/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£38,937"
Transparency June 684,08/06/2023,CMG OPS NSP 2012 SCHEME APM,EXP - WRITE OFF - BAD DEBTS (NON-RINGFENCED) - CLIENT FUND,CM 2012 CLIENT FUNDS,"£38,910"
Transparency June 685,09/06/2023,PCP ESTATES ULEV CHARGING POINTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,GLEEDS ADVISORY LTD,"£38,749"
Transparency June 686,08/06/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S FACILITIES MANAGEMENT (UK) LTD,"£38,613"
Transparency June 687,09/06/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£38,470"
Transparency June 688,02/06/2023,CMG OPS EXTERNAL CONTRACTS/SLAS HARPER MACLEOD,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,HARPER MACLEOD LLP,"£38,249"
Transparency June 689,09/06/2023,"DIG SW ASSET SUBSCRIPTION, SUPPORT & MAINT RENEWALS DELP",EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,COMPUTACENTER UK LTD,"£38,237"
Transparency June 690,29/06/2023,HR ILL HEALTH RET MEDICAL ASSESSMENT,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL - OCCUPATIONAL HEALTH SERVICE,HEALTH MANAGEMENT LTD,"£38,083"
Transparency June 691,06/06/2023,DIG INFRASTRUCTURE TOOLING RUN,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,COMPUTACENTER UK LTD,"£38,051"
Transparency June 692,08/06/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CONTENT+CLOUD LIMITED,"£38,016"
Transparency June 693,29/06/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£37,876"
Transparency June 694,23/06/2023,EP CEP WHP DWP CONTRACTS WALES CPA6,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REMPLOY LTD,"£37,777"
Transparency June 695,26/06/2023,DIG MAINTENANCE - BENEFIT SUPPORTING SERVICES DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,LAYER 7 IT SECURITY,"£37,776"
Transparency June 696,26/06/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£37,719"
Transparency June 697,19/06/2023,DIG RBC - RUN & MAINTAIN COSTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£37,570"
Transparency June 698,20/06/2023,CHG SP COSTS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£37,525"
Transparency June 699,01/06/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£37,448"
Transparency June 700,21/06/2023,CHG GYSP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£37,346"
Transparency June 701,29/06/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£37,169"
Transparency June 702,20/06/2023,STR LEGAL SERVICES COMPENSATION & LEGAL COSTS,EXP - MISCELLANEOUS EXPENDITURE - SPECIAL PAYMENTS - LEGAL SETTLEMENTS,GOVERNMENT LEGAL DEPARTMENT,"£37,110"
Transparency June 703,08/06/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S REGIONAL MANAGEMENT UK & I LTD,"£37,099"
Transparency June 704,15/06/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S REGIONAL MANAGEMENT UK & I LTD,"£37,099"
Transparency June 705,02/06/2023,EP CEP WHP DWP CONTRACTS NW ENG CPA3,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£37,023"
Transparency June 706,13/06/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£36,998"
