Unique ID,Invoice Paid Date,Invoice Cost Centre Description,Invoice Account Description,Supplier Name,Transparency Invoice Amount
Transparency april 565,24/04/2023,SE SM CMG PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£49,295"
Transparency april 566,12/04/2023,WWEG CEP IPES CPA 3 NORTH WEST ENGLAND (INC GR MANCHEST),EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,THE GROWTH COMPANY LTD,"£49,261"
Transparency april 567,18/04/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MITIE PROPERTY SERVICES UK LTD,"£49,146"
Transparency april 568,11/04/2023,PCP ESTATES OLD BAU DELP,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - MAIN CONTRACTOR,OVERBURY PLC,"£49,073"
Transparency april 569,11/04/2023,P&C DWP GENERIC LEARNING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ERNST & YOUNG LLP,"£49,000"
Transparency april 570,14/04/2023,DIG IT PERFORMANCE MEASUREMENT,EXP - RENTALS UNDER NON-PFI OP LEASES - P&M - VEHICLES,KINTO U K,"£48,855"
Transparency april 571,05/04/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CDW LTD,"£48,805"
Transparency april 572,11/04/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CDW LTD,"£48,805"
Transparency april 573,04/04/2023,SE SPD BULK MAIL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,UK MAIL,"£48,600"
Transparency april 574,26/04/2023,DIG RBC - COMMERCIAL COSTS,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£48,468"
Transparency april 575,05/04/2023,DIG B&C - RUN DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£48,373"
Transparency april 576,04/04/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,COMPUTACENTER UK LTD,"£48,312"
Transparency april 577,03/04/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,RED HAT LTD,"£48,300"
Transparency april 578,21/04/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TECKNUOVO LTD,"£48,300"
Transparency april 579,18/04/2023,CHG 620219 BURTON UPON TRENT CROWN HOUSE,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,INSTANT MANAGED OFFICES,"£48,265"
Transparency april 580,25/04/2023,"DIG SW ASSET SUBSCRIPTION, SUPPORT & MAINT RENEWALS DELP",EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£47,928"
Transparency april 581,05/04/2023,DIG APPLICATION DATA PLATFORMS EAS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SITEKIT SYSTEMS LTD,"£47,850"
Transparency april 582,03/04/2023,CASD ANALYTICAL COMMUNITY,EXP - PURCHASE OF GOODS/SERVICES  - RESEARCH & DEVELOPMENT - OTHER OUTSOURCED - ESA10,IPSOS MORI,"£47,728"
Transparency april 583,04/04/2023,DIG CITIZEN INF - STRATEGIC ARA SEARCHLIGHT GWAY UI DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£47,700"
Transparency april 584,26/04/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,THOMAS TELFORD LTD,"£47,359"
Transparency april 585,04/04/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MORRIS & SPOTTISWOOD,"£47,182"
Transparency april 586,27/04/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£47,035"
Transparency april 587,20/04/2023,STR LEGAL SERVICES,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,GOVERNMENT LEGAL DEPARTMENT,"£46,955"
Transparency april 588,14/04/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£46,767"
Transparency april 589,14/04/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£46,765"
Transparency april 590,17/04/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MITIE PROPERTY SERVICES UK LTD,"£46,580"
Transparency april 591,14/04/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£46,556"
Transparency april 592,12/04/2023,DIG DEBT MGT - MAINTENANCE,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ARUM SYSTEMS LTD,"£46,543"
Transparency april 593,25/04/2023,DIG TECH PLATFORM CIS REMEDIATION,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED,HMRC,"£46,485"
Transparency april 594,24/04/2023,DIG STRATEGIC VIDEO SOLUTION DELP,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£46,345"
Transparency april 595,13/04/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£45,699"
Transparency april 596,04/04/2023,DIG EDW REMEDIATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SAS SOFTWARE LTD,"£45,684"
Transparency april 597,27/04/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£45,627"
Transparency april 598,21/04/2023,P&C DIGITAL PROFESSIONAL L&D BUDGET,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,MICRO FOCUS SOFTWARE UK LTD,"£45,600"
Transparency april 599,24/04/2023,SE SM CMG PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£45,473"
Transparency april 600,04/04/2023,HR SHARED SERVICES,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - HR,SHARED SERVICES CONNECTED LTD,"£45,434"
Transparency april 601,11/04/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,OVERBURY PLC,"£45,372"
Transparency april 602,04/04/2023,DIG FED CFCD IT SPEND,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TECKNUOVO LTD,"£45,180"
Transparency april 603,24/04/2023,DIG CHILDREN  - CMS 2012 CORE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£44,994"
Transparency april 604,18/04/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - PLANT & MACHINERY,MITIE PROPERTY SERVICES UK LTD,"£44,975"
Transparency april 605,11/04/2023,SE SM SMP CENTRAL FUND,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,ACCENTURE UK LTD,"£44,951"
Transparency april 606,27/04/2023,DIG DATA ASSET MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£44,880"
Transparency april 607,28/04/2023,DIG CTO BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM LTD,"£44,617"
Transparency april 608,05/04/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£44,575"
Transparency april 609,26/04/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£44,135"
Transparency april 610,14/04/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£44,069"
Transparency april 611,28/04/2023,DIG INTEGRATION PLATFORMS FILE TRANSFER,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£44,011"
Transparency april 612,24/04/2023,DIG DYNAMIC TRUST HUB,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TATA CONSULTANCY SERVICES LTD,"£44,000"
Transparency april 613,03/04/2023,EP CEP PHASE 2 NEA NB CPA03 CENTRAL ENGLAND,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,STANDGUIDE LTD,"£43,990"
Transparency april 614,14/04/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£43,765"
Transparency april 615,17/04/2023,PCP ESTATES ULEV CHARGING POINTS DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,UTILYX LTD TA MITIE ENERGY,"£43,560"
Transparency april 616,28/04/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,LAYER 7 IT SECURITY,"£43,442"
Transparency april 617,27/04/2023,DIG CHANNELS SERVICES IN LIEU,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£43,344"
Transparency april 618,14/04/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£43,009"
Transparency april 619,24/04/2023,SE SM CROSS CUSTOMER VIEW DIGITAL,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,TATA CONSULTANCY SERVICES LTD,"£42,740"
Transparency april 620,05/04/2023,P&C MENTAL HEALTH TRAINING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ERNST & YOUNG,"£42,466"
Transparency april 621,05/04/2023,SE SM RS PJT CA DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£42,382"
Transparency april 622,04/04/2023,DIG - TOOLING MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,NETWORKOLOGY,"£42,334"
Transparency april 623,04/04/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,SCRUMCONNECT LTD,"£42,090"
Transparency april 624,18/04/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MITIE PROPERTY SERVICES UK LTD,"£42,024"
Transparency april 625,04/04/2023,STR CF&D DIRECTOR & SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,IFF RESEARCH LTD,"£41,979"
Transparency april 626,04/04/2023,DIG IT PERFORMANCE MEASUREMENT,EXP - RENTALS UNDER NON-PFI OP LEASES - P&M - VEHICLES,KINTO U K,"£41,957"
Transparency april 627,18/04/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MITIE PROPERTY SERVICES UK LTD,"£41,921"
Transparency april 628,17/04/2023,SE SPD RECORDS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - REMOTE STORAGE,RESTORE PLC DOCUMENT MANAGEMENT SERVICES DIVISION,"£41,787"
Transparency april 629,28/04/2023,PCP ESTATES LSS DELA,EXP - PURCHASE OF GOODS/SERVICES -ACCOMM & BLDNG MGMT - MAINTENANCE & REPAIRS,MITIE FM LTD ,"£41,630"
Transparency april 630,03/04/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,LAYER 7 IT SECURITY,"£41,554"
Transparency april 631,05/04/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£41,495"
Transparency april 632,21/04/2023,CHG WORKPLACE TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,GLEEDS ADVISORY LTD,"£40,610"
Transparency april 633,24/04/2023,DIG APPEALS & SUPPORTING CAPABILITIES PTP CAM MAIN DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,ACCENTURE UK LTD,"£40,603"
Transparency april 634,04/04/2023,CHG WPT FEASIBILITY,Exp - Purchase Of Goods/Services - Consultancy,DENTONS UK & MIDDLE EAST LLP,"£40,588"
Transparency april 635,18/04/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£40,402"
Transparency april 636,18/04/2023,SE SM PC PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£40,402"
Transparency april 637,04/04/2023,DIG DCBT EXTERNALS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CADENCE INNOVA LTD,"£40,380"
Transparency april 638,24/04/2023,DIG CX - UNDERSTANDING CUSTOMERS DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,TATA CONSULTANCY SERVICES LTD,"£40,324"
Transparency april 639,27/04/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£40,301"
Transparency april 640,18/04/2023,CHG UC DIGITAL SERVICES-RECURRENT,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,EXPERIAN LTD,"£40,112"
Transparency april 641,11/04/2023,P&C DWP GENERIC LEARNING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ERNST & YOUNG LLP,"£40,000"
Transparency april 642,04/04/2023,DIG EUCS-01TECH BARS,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,SOUTHERNS BROADSTOCK LTD-2WM,"£39,720"
Transparency april 643,03/04/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,LAYER 7 IT SECURITY,"£39,665"
Transparency april 644,04/04/2023,SE SM WA PJT JSA ESA DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BJSS LTD,"£39,558"
Transparency april 645,27/04/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£39,454"
Transparency april 646,18/04/2023,DIG TRANSFORMATION ECSS CP AND IDV - DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING - CONNECTIVITY,BT GLOBAL SERVICES,"£39,383"
Transparency april 647,25/04/2023,FG CD STRATEGY AND BUSINESS MANAGEMENT,Exp - Purchase Of Goods/Services - Consultancy,PIXEL GROUP LTD,"£39,374"
Transparency april 648,18/04/2023,CASD ANALYTICAL COMMUNITY,EXP - PURCHASE OF GOODS/SERVICES  - RESEARCH & DEVELOPMENT - OTHER OUTSOURCED - ESA10,WOODNEWTON ASSOCIATES LIMITED,"£39,100"
Transparency april 649,26/04/2023,CHG INTEGRATED SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,JAMES HARVARD LTD,"£38,910"
Transparency april 650,21/04/2023,CHG WPT MY PLANNER,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,CHARTERHOUSE,"£38,880"
Transparency april 651,12/04/2023,PCP ESTATES REEP DELP,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LTD,"£38,776"
Transparency april 652,28/04/2023,SE SPD RECORDS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - REMOTE STORAGE,RESTORE PLC DOCUMENT MANAGEMENT SERVICES DIVISION,"£38,716"
Transparency april 653,27/04/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£38,580"
Transparency april 654,19/04/2023,DIG O365 PLATFORM SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SOFTCAT PLC,"£38,479"
Transparency april 655,13/04/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£38,447"
Transparency april 656,04/04/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - WATER,SCOTTISH WATER BUSINESS STREAM LTD,"£38,217"
Transparency april 657,18/04/2023,P&C SYNERGY,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - COURT FEES,TLT LLP,"£38,121"
Transparency april 658,24/04/2023,COMMS SPARE 1,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - PRODUCTION,MANNING GOTTLIEB OMD,"£37,905"
Transparency april 659,24/04/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£37,884"
Transparency april 660,27/04/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£37,860"
Transparency april 661,13/04/2023,SE SM RS PJT SEASONAL PAYMENTS DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£37,800"
Transparency april 662,03/04/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,LAYER 7 IT SECURITY,"£37,776"
Transparency april 663,11/04/2023,FG FIN CONT ESF 2014-2020,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,GOVERNMENT LEGAL DEPARTMENT,"£37,750"
Transparency april 664,20/04/2023,STR LEGAL SERVICES,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,GOVERNMENT LEGAL DEPARTMENT,"£37,724"
Transparency april 665,04/04/2023,DIG COMPLEX DELIVERY,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,UBDS IT CONSULTING LTD,"£37,686"
Transparency april 666,27/04/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£37,664"
Transparency april 667,12/04/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MORRIS & SPOTTISWOOD,"£37,591"
Transparency april 668,14/04/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£37,544"
Transparency april 669,25/04/2023,CHG WPT FEASIBILITY,Exp - Purchase Of Goods/Services - Consultancy,DENTONS UK & MIDDLE EAST LLP,"£37,520"
Transparency april 670,04/04/2023,PCP ESTATES INVESTMENT PROJECTS DELA,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,BAKER MALLETT LLP,"£37,335"
Transparency april 671,04/04/2023,DIG CITIZEN INF - STRATEGIC ARA CARE HOMES DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£37,233"
Transparency april 672,26/04/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£37,169"
Transparency april 673,20/04/2023,CHG UC DESIGN & BUILD PROGRAMME MANAGER,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BJSS LTD,"£36,887"
Transparency april 674,04/04/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - GAS,LEEDS CITY COUNCIL,"£36,782"
Transparency april 675,05/04/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£36,471"
Transparency april 676,24/04/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£36,110"
Transparency april 677,27/04/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£35,940"
Transparency april 678,03/04/2023,CHG PRIVATE SECTOR PROVISION,Exp - Purchase Of Goods/Services - Consultancy,MILLS & REEVE LLP,"£35,897"
Transparency april 679,04/04/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£35,886"
Transparency april 680,25/04/2023,CHG INTEGRATED SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£35,883"
Transparency april 681,14/04/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£35,818"
Transparency april 682,27/04/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£35,818"
Transparency april 683,04/04/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£35,808"
Transparency april 684,12/04/2023,EP CEP WHP DWP CONTRACTS WALES CPA6,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£35,712"
Transparency april 685,18/04/2023,DIG CONTACT CENTRE MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ANANA LTD,"£35,670"
Transparency april 686,13/04/2023,DIG CORE - SERVICE TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£35,422"
Transparency april 687,04/04/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£35,320"
Transparency april 688,24/04/2023,DIG TRANSFORMATION ACCESS MANAGEMENT DELP,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£35,281"
Transparency april 689,27/04/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£35,221"
Transparency april 690,27/04/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£35,220"
Transparency april 691,21/04/2023,DIG CONTACT CENTRE MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,BUSINESS SYSTEMS (UK) LTD,"£35,004"
Transparency april 692,24/04/2023,COMMS SPARE 1,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA,MANNING GOTTLIEB OMD,"£34,913"
Transparency april 693,19/04/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£34,909"
Transparency april 694,14/04/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£34,885"
Transparency april 695,17/04/2023,CHG UC DESIGN & BUILD PROGRAMME MANAGER,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,COGNIZANT WORLDWIDE LTD,"£34,500"
Transparency april 696,24/04/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£34,355"
Transparency april 697,20/04/2023,CHG UC DESIGN & BUILD PROGRAMME MANAGER,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BJSS LTD,"£34,270"
Transparency april 698,17/04/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£34,104"
Transparency april 699,12/04/2023,CHG WORKPLACE TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,GLEEDS ADVISORY LTD,"£33,854"
Transparency april 700,17/04/2023,CASD ANALYTICAL COMMUNITY,EXP - PURCHASE OF GOODS/SERVICES  - RESEARCH & DEVELOPMENT - OTHER OUTSOURCED - ESA10,IFF RESEARCH LTD,"£33,848"
Transparency april 701,27/04/2023,DIG CAMLITE REPLACEMENT - TRANSFORMATION DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CAPGEMINI UK PLC,"£33,634"
Transparency april 702,18/04/2023,DIG - SDX DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,EQUINIX UK LTD,"£33,509"
Transparency april 703,17/04/2023,P&C DIGITAL PROFESSIONAL L&D BUDGET,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,BYTES SOFTWARE SERVICES LTD,"£33,166"
Transparency april 704,18/04/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MITIE PROPERTY SERVICES UK LTD,"£33,059"
Transparency april 705,12/04/2023,DIG DWP MI - SOS DASHBOARD DEVELOPMENT,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CAPGEMINI UK PLC,"£32,815"
Transparency april 706,24/04/2023,DIG PAYMENTS - STRATEGIC ARA DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,TATA CONSULTANCY SERVICES LTD,"£32,496"
Transparency april 707,27/04/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£32,353"
Transparency april 708,05/04/2023,SE SM RS PJT AA DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£32,319"
