Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BARTS HEALTH NHS TRUST,ERS-649074-199285," 2,370,522.00 ",,E1 8PR,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BARTS HEALTH NHS TRUST,ERS-649229-199301," 282,500.00 ",,E1 8PR,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BARTS HEALTH NHS TRUST,ERS-649031-199284," 82,601.00 ",,E1 8PR,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BASSETLAW DISTRICT COUNCIL,ERS-648198-198961," 352,377.00 ",,S80 2AH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BATH AND NORTH EAST SOMERSET COUNCIL,ERS-649831-199503," 1,546,256.00 ",,BA1 5AW,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BEDFORD BOROUGH COUNCIL,ERS-649832-199504," 1,386,336.00 ",,MK40 1SH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,Bejing Yuanlong,668354930," 1,716,101.69 ",PPE - Aprons,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BELFAST QUEENS UNIVERSITY OF,ERS-650776-200047," 28,500.00 ",,BT7 1NN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BELFAST QUEENS UNIVERSITY OF,ERS-648961-199141," 82,490.34 ",,BT7 1NN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BEXLEY LONDON BOROUGH COUNCIL,ERS-649833-199505," 1,241,435.00 ",,DA8 1TL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,BIGNEAT LTD,107045," 2,129,205.31 ",,PO7 7XU,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Policy Payments,INTERNATIONAL ,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),BBSR16006," 4,465.26 ",,SN2 2ER,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Policy Payments,INTERNATIONAL ,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),BBSR16006," 308,189.72 ",,SN2 2ER,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BIRMINGHAM CITY COUNCIL,ERS-649834-199506," 5,709,080.00 ",,B3 3AB,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BIRMINGHAM UNIVERSITY OF,ERS-650748-200050," 135,032.39 ",,B15 2TT,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BIRMINGHAM UNIVERSITY OF,ERS-650707-200048," 33,415.83 ",,B15 2TT,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BIRMINGHAM UNIVERSITY OF,ERS-650721-200049," 967,812.00 ",,B15 2TT,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BIRMINGHAM UNIVERSITY OF,ERS-650800-200053," 36,453.82 ",,B15 2TT,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BIRMINGHAM UNIVERSITY OF,ERS-650768-200051," 341,845.00 ",,B15 2TT,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ERS-649055-199219," 33,816.00 ",,B4 6NL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013359,"-168,888.47 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013359," 17,997.35 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013359," 45,520.22 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013359," 46,363.20 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013359," 59,007.70 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013538," 48,166.37 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013538," 121,825.96 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013538," 124,081.99 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013538," 145,852.74 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013538," 157,922.53 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013401," 112,329.00 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013402," 105,688.80 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013403," 91,992.60 ",,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,BJSS LTD,INV-UK013538, 0.01 ,,LS1 4HR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,Service Charge - ICT,COMMUNITY CARE,BLACK PEAR SOFTWARE LTD,INV-10404," 58,143.99 ",,WR6 6TP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Service Charge - ICT,COMMUNITY CARE,BLACK PEAR SOFTWARE LTD,INV-10410," 59,699.63 ",,WR6 6TP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BLUETREE DESIGN AND PRINT LTD,NHS010," 158,995.20 ",PPE - Masks,S63 5DR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BLUETREE DESIGN AND PRINT LTD,NHS05," 132,496.00 ",PPE - Masks,S63 5DR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BLUETREE DESIGN AND PRINT LTD,NHS08," 61,152.00 ",PPE - Masks,S63 5DR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BLUETREE DESIGN AND PRINT LTD,NHS08," 71,344.00 ",PPE - Masks,S63 5DR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BLUETREE DESIGN AND PRINT LTD,NHS09," 132,496.00 ",PPE - Masks,S63 5DR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BLUETREE DESIGN AND PRINT LTD,NHS11," 158,995.20 ",PPE - Masks,S63 5DR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BLUETREE DESIGN AND PRINT LTD,NHS12," 255,528.00 ",PPE - Masks,S63 5DR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BLUETREE DESIGN AND PRINT LTD,NHS13," 255,528.00 ",PPE - Masks,S63 5DR,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,ERS-649835-199507," 3,162,648.00 ",,BH2 6DY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BRACKNELL FOREST BOROUGH COUNCIL,ERS-649836-199508," 980,392.00 ",,RG12 1AQ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BRADFORD CITY COUNCIL,ERS-649837-199509," 2,698,880.00 ",,BD1 1HX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-647941-198805," 154,300.00 ",,WF3 1WE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-648984-199167," 76,886.00 ",,WF3 1WE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-647926-198804," 55,125.00 ",,WF3 1WE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,06/11/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,BRAKE,ERS-648374-199041," 54,607.19 ",,HD1 2XZ,VCS,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BRENT LONDON BOROUGH COUNCIL,ERS-649838-199554," 1,648,855.00 ",,HA9 8AD,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-648553-199104," 29,118.00 ",,BN2 3EW,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,HAFS-31405," 60,985,000.00 ",,BN2 3EW,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BRIGHTON AND HOVE CITY COUNCIL,ERS-649839-199510," 2,327,080.00 ",,BN1 1JE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BRISTOL CITY COUNCIL,ERS-649840-199511," 3,707,016.00 ",,BS1 5SP,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BRISTOL UNIVERSITY OF,ERS-650747-200055," 208,380.00 ",,BS8 1TH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BRISTOL UNIVERSITY OF,ERS-650280-199781," 389,086.00 ",,BS8 1TH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BRISTOL UNIVERSITY OF,ERS-650701-200054," 152,470.00 ",,BS8 1TH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BRITISH AIRWAYS PLC,669991098," 1,399,575.89 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,20/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BRITISH AIRWAYS PLC,670446909," 3,914,453.75 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BRITISH AIRWAYS PLC,670458514," 823,382.64 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,27/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BRITISH AIRWAYS PLC,672137573," 430,725.05 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BRITISH AIRWAYS PLC,668863950," 647,540.25 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,20/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BRITISH AIRWAYS PLC,670444827," 1,034,668.10 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BROMLEY LONDON BOROUGH COUNCIL,ERS-649841-199512," 1,661,680.00 ",,BR1 3UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Service Charge - ICT,FINANCE AND GROUP OPERATIONS,BROVANTURE LTD,650989," 33,000.00 ",,GU2 7YG,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2020,Professional fees,FINANCE AND GROUP OPERATIONS,BROWNE JACOBSON LLP,IN-000062320," 50,334.82 ",,NG2 1BJ,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,BUCKINGHAMSHIRE COUNTY COUNCIL,ERS-649842-199513," 4,351,784.00 ",,HP20 1UA,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915623744," 30,942.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915634496," 10,314.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915662909," 20,628.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915674749," 20,628.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915681413," 10,314.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915699825," 10,314.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915623744," 10,314.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915634496," 10,314.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915662909," 10,314.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915674749," 10,314.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915681413," 10,314.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915699825," 20,628.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915623744," 10,314.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915634496," 10,314.00 ",PPE - Gowns,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,BURBERRY LTD,915674749," 10,314.00 ",PPE - Gowns,,LARGE,,,,
