Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415745,"2,189.52",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2420028,"2,189.52",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424340,"2,189.52",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428545,"2,189.52",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415731,"2,205.18",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2420018,"2,205.18",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424329,"2,205.18",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428610,"2,205.18",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Public Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424339,"2,268.19",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Contractor/ Staff Substitution,Public Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428541,"2,268.19",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2411576,"2,322.18",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415786,"2,322.18",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,NHSX,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2402753,"2,355.94",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415693,"2,355.96",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424289,"2,355.96",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428478,"2,355.96",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2419965,"2,365.15",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428475,"2,415.12",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415732,"2,520.24",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415743,"2,520.24",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2402820A,"2,520.24",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,14/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2419969,"2,520.24",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428540,"2,520.24",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428611,"2,520.24",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2402736,"2,586.96",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424400,"2,586.96",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428609,"2,586.96",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2420036,"2,658.82",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2420038,"2,658.82",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424281,"2,660.80",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2419961,"2,938.58",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415686,"3,005.64",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415761,"3,079.62",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2420042,"3,079.62",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424349,"3,079.62",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428557,"3,079.62",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424279,"3,093.24",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428468,"3,093.24",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2419964,"3,104.46",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2297684,"3,118.80",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424288,"3,150.24",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415685,"3,150.30",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424285,"3,150.30",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428473,"3,150.30",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Finance and Group Operations,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2420039,"3,203.42",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Public Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415744,"3,402.29",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,NHSX,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2420035,"3,449.18",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Contractor/ Staff Substitution,NHSX,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428550,"3,449.18",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2419973,"3,449.21",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424346,"3,545.09",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2419957,"3,695.58",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424276,"3,695.58",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428464,"3,695.58",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2419977,"3,941.95",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415733,"3,980.88",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424277,"4,034.34",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2419958,"4,034.34",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2419970,"4,207.89",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,06/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2407353A,"4,536.43",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2420030,"4,775.71",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415676,"4,841.21",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428465,"4,841.21",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415694,"4,927.44",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428476,"4,927.44",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424278,"4,953.80",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424337,"5,040.48",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2420044,"5,099.94",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428558,"5,099.94",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424286,"5,173.81",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415757,"5,317.63",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424400,"5,317.63",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Contractor/ Staff Substitution,NHSX,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385658,"5,400.00",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415689,"5,420.18",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428467,"5,504.22",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2420019B,"5,605.08",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424342,"5,969.64",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2428547,"5,969.64",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415692,"6,300.48",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Social Care Group,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2424290,"6,467.33",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,NHSX,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2415749,"6,596.60",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,NHSX,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2402753,"7,067.78",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2411521B,"9,054.36",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2420032,"9,202.14",,EC2N 3AQ,Large,,,,#N/A
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Contractor/ Staff Substitution,NHSX,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2385658,"9,720.00",,EC2N 3AQ,Large,,,,#N/A
