Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,KINGSTON UPON HULL CITY COUNCIL,25012023OS1445GD6357,726472,Adult Social Care Discharge Fund-E2002X-KINGSTON UPON HULL CITY COUNCIL,HU1 2AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,KENT COUNTY COUNCIL,25012023OS1445GD6357,3082217,Adult Social Care Discharge Fund-E2221X-KENT COUNTY COUNCIL,ME14 1XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,25012023OS1445GD6357,433403,Adult Social Care Discharge Fund-E5016X-KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,W8 7NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,ISLINGTON LONDON BOROUGH COUNCIL,25012023OS1445GD6357,642944,Adult Social Care Discharge Fund-E5015X-ISLINGTON LONDON BOROUGH COUNCIL,EC1V 7LQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,ISLE OF WIGHT COUNCIL,25012023OS1445GD6357,383207,Adult Social Care Discharge Fund-E2101X-ISLE OF WIGHT COUNCIL,PO30 1UD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HOUNSLOW LONDON BOROUGH COUNCIL,25012023OS1445GD6357,499671,Adult Social Care Discharge Fund-E5042X-HOUNSLOW LONDON BOROUGH COUNCIL,TW3 4DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HILLINGDON LONDON BOROUGH COUNCIL,25012023OS1445GD6357,520554,Adult Social Care Discharge Fund-E5041X-HILLINGDON LONDON BOROUGH COUNCIL,UB8 1UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HERTFORDSHIRE COUNTY COUNCIL,25012023OS1445GD6357,2067208,Adult Social Care Discharge Fund-E1920X-HERTFORDSHIRE COUNTY COUNCIL,SG13 8DQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HEREFORDSHIRE COUNCIL,25012023OS1445GD6357,440307,Adult Social Care Discharge Fund-E1801X-HEREFORDSHIRE COUNCIL,HR1 2XW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HAVERING LONDON BOROUGH COUNCIL,25012023OS1445GD6357,502841,Adult Social Care Discharge Fund-E5040X-HAVERING LONDON BOROUGH COUNCIL,RM1 3BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HARTLEPOOL BOROUGH COUNCIL,25012023OS1445GD6357,250562,Adult Social Care Discharge Fund-E0701X-HARTLEPOOL BOROUGH COUNCIL,TS24 8AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HARROW LONDON BOROUGH COUNCIL,25012023OS1445GD6357,484914,Adult Social Care Discharge Fund-E5039X-HARROW LONDON BOROUGH COUNCIL,HA1 2UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HARINGEY LONDON BOROUGH COUNCIL,25012023OS1445GD6357,574101,Adult Social Care Discharge Fund-E5038X-HARINGEY LONDON BOROUGH COUNCIL,N22 7TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HAMPSHIRE COUNTY COUNCIL,25012023OS1445GD6357,2377249,Adult Social Care Discharge Fund-E1721X-HAMPSHIRE COUNTY COUNCIL,SO23 8UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,25012023OS1445GD6357,459191,Adult Social Care Discharge Fund-E5014X-HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,W6 9JT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HALTON BOROUGH COUNCIL,25012023OS1445GD6357,319566,Adult Social Care Discharge Fund-E0601X-HALTON BOROUGH COUNCIL,WA8 6NB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,HACKNEY LONDON BOROUGH COUNCIL,25012023OS1445GD6357,702502,Adult Social Care Discharge Fund-E5013X-HACKNEY LONDON BOROUGH COUNCIL,E8 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,GREENWICH LONDON BOROUGH COUNCIL,25012023OS1445GD6357,665138,Adult Social Care Discharge Fund-E5012X-GREENWICH LONDON BOROUGH COUNCIL,SE18 6PW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,GLOUCESTERSHIRE COUNTY COUNCIL,25012023OS1445GD6357,1264992,Adult Social Care Discharge Fund-E1620X-GLOUCESTERSHIRE COUNTY COUNCIL,GL1 2TG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,GATESHEAD COUNCIL,25012023OS1445GD6357,566642,Adult Social Care Discharge Fund-E4501X-GATESHEAD COUNCIL,NE8 1HH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,ESSEX COUNTY COUNCIL,25012023OS1445GD6357,2959747,Adult Social Care Discharge Fund-E1521X-ESSEX COUNTY COUNCIL,CM1 1JZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,ENFIELD LONDON BOROUGH COUNCIL,25012023OS1445GD6357,649318,Adult Social Care Discharge Fund-E5037X-ENFIELD LONDON BOROUGH COUNCIL,EN1 3XL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,EAST SUSSEX COUNTY COUNCIL,25012023OS1445GD6357,1292825,Adult Social Care Discharge Fund-E1421X-EAST SUSSEX COUNTY COUNCIL,BN21 3UU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,EAST RIDING OF YORKSHIRE COUNCIL,25012023OS1445GD6357,722984,Adult Social Care Discharge Fund-E2001X-EAST RIDING OF YORKSHIRE COUNCIL,HU17 9BA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,EALING LONDON BOROUGH COUNCIL,25012023OS1445GD6357,708784,Adult Social Care Discharge Fund-E5036X-EALING LONDON BOROUGH COUNCIL,W5 2HL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,DURHAM COUNTY COUNCIL,25012023OS1445GD6357,1411188,Adult Social Care Discharge Fund-E1302X-DURHAM COUNTY COUNCIL,DH1 5UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,DUDLEY METROPOLITAN BOROUGH COUNCIL,25012023OS1445GD6357,780810,Adult Social Care Discharge Fund-E4603X-DUDLEY METROPOLITAN BOROUGH COUNCIL,DY1 1HG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,DORSET COUNTY COUNCIL,25012023OS1445GD6357,853378,Adult Social Care Discharge Fund-E1203X-DORSET COUNTY COUNCIL,DT1 1XJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,DONCASTER METROPOLITAN BOROUGH COUNCIL,25012023OS1445GD6357,754940,Adult Social Care Discharge Fund-E4402X-DONCASTER METROPOLITAN BOROUGH COUNCIL,DN1 1GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,DEVON COUNTY COUNCIL,25012023OS1445GD6357,1787766,Adult Social Care Discharge Fund-E1121X-DEVON COUNTY COUNCIL,EX2 4QD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,DERBYSHIRE COUNTY COUNCIL,25012023OS1445GD6357,1813653,Adult Social Care Discharge Fund-E1021X-DERBYSHIRE COUNTY COUNCIL,DE4 3AG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,DERBY CITY COUNCIL,25012023OS1445GD6357,574285,Adult Social Care Discharge Fund-E1001X-DERBY CITY COUNCIL,DE1 2FS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,DARLINGTON BOROUGH COUNCIL,25012023OS1445GD6357,250586,Adult Social Care Discharge Fund-E1301X-DARLINGTON BOROUGH COUNCIL,DL1 5QT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,CUMBRIA COUNTY COUNCIL,25012023OS1445GD6357,1253611,Adult Social Care Discharge Fund-E0920X-CUMBRIA COUNTY COUNCIL,CA3 8NA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,CROYDON LONDON BOROUGH COUNCIL,25012023OS1445GD6357,700670,Adult Social Care Discharge Fund-E5035X-CROYDON LONDON BOROUGH COUNCIL,CR9 1BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,COVENTRY CITY COUNCIL,25012023OS1445GD6357,775531,Adult Social Care Discharge Fund-E4602X-COVENTRY CITY COUNCIL,CV1 5RR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,CORNWALL COUNCIL,25012023OS1445GD6357,1396692,Adult Social Care Discharge Fund-E0801X-CORNWALL COUNTY COUNCIL,TR1 3AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,CITY OF YORK COUNCIL,25012023OS1445GD6357,365900,Adult Social Care Discharge Fund-E2701X-YORK COUNCIL CITY OF,YO1 6GA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,CHESHIRE WEST AND CHESTER COUNCIL,25012023OS1445GD6357,733609,Adult Social Care Discharge Fund-E0604X-CHESHIRE WEST AND CHESTER COUNCIL,CH34 9DB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,CHESHIRE EAST UNITARY AUTHORITY,25012023OS1445GD6357,725319,Adult Social Care Discharge Fund-E0603X-CHESHIRE EAST UNITARY AUTHORITY,CW10 0HU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,CENTRAL BEDFORDSHIRE UNITARY AUTHORITY,25012023OS1445GD6357,432986,Adult Social Care Discharge Fund-E0203X-CENTRAL BEDFORDSHIRE UNITARY AUTHORITY,SG17 5TQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,CAMDEN LONDON BOROUGH COUNCIL,25012023OS1445GD6357,642881,Adult Social Care Discharge Fund-E5011X-CAMDEN LONDON BOROUGH COUNCIL,WC1H 8NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,CAMBRIDGESHIRE COUNTY COUNCIL,25012023OS1445GD6357,1162028,Adult Social Care Discharge Fund-E0521X-CAMBRIDGESHIRE COUNTY COUNCIL,CB3 0AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,CALDERDALE METROPOLITAN BOROUGH COUNCIL,25012023OS1445GD6357,460309,Adult Social Care Discharge Fund-E4702X-CALDERDALE METROPOLITAN BOROUGH COUNCIL,HX1 1TP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BURY METROPOLITAN BOROUGH COUNCIL,25012023OS1445GD6357,408355,Adult Social Care Discharge Fund-E4202X-BURY METROPOLITAN BOROUGH COUNCIL,BL9 0SP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BUCKINGHAMSHIRE COUNCIL,25012023OS1445GD6357,835659,Adult Social Care Discharge Fund-E0402X-BUCKINGHAMSHIRE COUNTY COUNCIL,HP19 8FF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BROMLEY LONDON BOROUGH COUNCIL,25012023OS1445GD6357,595228,Adult Social Care Discharge Fund-E5034X-BROMLEY LONDON BOROUGH COUNCIL,BR1 3UH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BRISTOL CITY COUNCIL,25012023OS1445GD6357,1014183,Adult Social Care Discharge Fund-E0102X-BRISTOL CITY COUNCIL,BS1 5TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BRIGHTON AND HOVE CITY COUNCIL,25012023OS1445GD6357,614330,Adult Social Care Discharge Fund-E1401X-BRIGHTON AND HOVE CITY COUNCIL,BN1 1JE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BRADFORD CITY COUNCIL,25012023OS1445GD6357,1148605,Adult Social Care Discharge Fund-E4701X-BRADFORD CITY COUNCIL,BD1 1HX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BRACKNELL FOREST BOROUGH COUNCIL,25012023OS1445GD6357,180918,Adult Social Care Discharge Fund-E0301X-BRACKNELL FOREST BOROUGH COUNCIL,RG12 1AQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,25012023OS1445GD6357,874947,Adult Social Care Discharge Fund-E1204X-BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,BH2 6DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BOLTON METROPOLITAN BOROUGH COUNCIL,25012023OS1445GD6357,695051,Adult Social Care Discharge Fund-E4201X-BOLTON METROPOLITAN BOROUGH COUNCIL,BL1 1RX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BLACKPOOL BOROUGH COUNCIL,25012023OS1445GD6357,451843,Adult Social Care Discharge Fund-E2302X-BLACKPOOL BOROUGH COUNCIL,FY1 1NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BLACKBURN WITH DARWEN BOROUGH COUNCIL,25012023OS1445GD6357,382208,Adult Social Care Discharge Fund-E2301X-BLACKBURN WITH DARWEN BOROUGH COUNCIL,BB1 7DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BIRMINGHAM CITY COUNCIL,25012023OS1445GD6357,2800148,Adult Social Care Discharge Fund-E4601X-BIRMINGHAM CITY COUNCIL,B3 3AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BEDFORD BOROUGH COUNCIL,25012023OS1445GD6357,310406,Adult Social Care Discharge Fund-E0202X-BEDFORD BOROUGH COUNCIL,MK40 1SH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BATH AND NORTH EAST SOMERSET COUNCIL,25012023OS1445GD6357,364876,Adult Social Care Discharge Fund-E0101X-BATH AND NORTH EAST SOMERSET COUNCIL,BA1 5AW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BARNSLEY METROPOLITAN BOROUGH COUNCIL,25012023OS1445GD6357,619201,Adult Social Care Discharge Fund-E4401X-BARNSLEY METROPOLITAN BOROUGH COUNCIL,S70 2TJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BARNET LONDON BOROUGH COUNCIL,25012023OS1445GD6357,723745,Adult Social Care Discharge Fund-E5031X-BARNET LONDON BOROUGH COUNCIL,NW4 4BG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to local authorities,Social Care Group,BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,25012023OS1445GD6357,456530,Adult Social Care Discharge Fund-E5030X-BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,RM10 7BY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Outsourcing Contract,Social Care Group,CABINET OFFICE,3825130,194880,Operating model toolkit for ASC charging reform,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Capital Grants to non-profit institutions,Social Care Group,SKILLS FOR CARE LTD,ASI0031502,49719,2022/003 - Skills for Care Capital grant,LS1 2RP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,26/01/2023,Revenue Grants to local authorities,Social Care Group,WORCESTERSHIRE COUNTY COUNCIL,LA Grants (ICTF3 Tes,-515184.25,LA Grants (ICTF3 Testing refunds) WORCESTERSHIRE,WR5 2NP,Govn,,,
