Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,LUTON BOROUGH COUNCIL,27062022AH1507GD6164,100987,GD 6184 Charging Reform Implementation Support Grant 22/23-E0201X-LUTON BOROUGH COUNCIL,LU1 2BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,LONDON BOROUGH OF BRENT,27062022AH1507GD6164,107980,GD 6184 Charging Reform Implementation Support Grant 22/23-E5033X-BRENT LONDON BOROUGH COUNCIL,HA9 0FJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,LONDON BOROUGH OF BEXLEY,27062022AH1507GD6164,104250,GD 6184 Charging Reform Implementation Support Grant 22/23-E5032X-BEXLEY LONDON BOROUGH COUNCIL,DA6 7AT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,LIVERPOOL CITY COUNCIL,27062022AH1507GD6164,97656,GD 6184 Charging Reform Implementation Support Grant 22/23-E4302X-LIVERPOOL CITY COUNCIL,L69 2DQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,LINCOLNSHIRE COUNTY COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E2520X-LINCOLNSHIRE COUNTY COUNCIL,LN1 1YL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,LEWISHAM LONDON BOROUGH COUNCIL,27062022AH1507GD6164,116610,GD 6184 Charging Reform Implementation Support Grant 22/23-E5018X-LEWISHAM LONDON BOROUGH COUNCIL,SE6 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,LEICESTERSHIRE COUNTY COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E2421X-LEICESTERSHIRE COUNTY COUNCIL,LE3 8RA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,LEICESTER CITY COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E2401X-LEICESTER CITY COUNCIL,LE1 6ZG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,LEEDS CITY COUNCIL,27062022AH1507GD6164,97442,GD 6184 Charging Reform Implementation Support Grant 22/23-E4704X-LEEDS CITY COUNCIL,LS2 8JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,LANCASHIRE COUNTY COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E2321X-LANCASHIRE COUNTY COUNCIL,PR1 0LD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,LAMBETH LONDON BOROUGH COUNCIL GRANTS,27062022AH1507GD6164,116610,GD 6184 Charging Reform Implementation Support Grant 22/23-E5017X-LAMBETH LONDON BOROUGH COUNCIL GRANTS,SW2 1RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,27062022AH1507GD6164,97656,GD 6184 Charging Reform Implementation Support Grant 22/23-E4301X-KNOWSLEY METROPOLITAN BOROUGH COUNCIL,L36 9YZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,KIRKLEES METROPOLITAN COUNCIL,27062022AH1507GD6164,97442,GD 6184 Charging Reform Implementation Support Grant 22/23-E4703X-KIRKLEES METROPOLITAN COUNCIL,HD1 2EY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,27062022AH1507GD6164,107980,GD 6184 Charging Reform Implementation Support Grant 22/23-E5043X-KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,KT1 1EU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,KINGSTON UPON HULL CITY COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E2002X-KINGSTON UPON HULL CITY COUNCIL,HU1 2AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,KENT COUNTY COUNCIL,27062022AH1507GD6164,98260,GD 6184 Charging Reform Implementation Support Grant 22/23-E2221X-KENT COUNTY COUNCIL,ME14 1XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,27062022AH1507GD6164,116610,GD 6184 Charging Reform Implementation Support Grant 22/23-E5016X-KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,W8 7NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,ISLINGTON LONDON BOROUGH COUNCIL,27062022AH1507GD6164,116610,GD 6184 Charging Reform Implementation Support Grant 22/23-E5015X-ISLINGTON LONDON BOROUGH COUNCIL,EC1V 7LQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,ISLES OF SCILLY COUNCIL OF THE,27062022AH1507GD6164,146094,GD 6184 Charging Reform Implementation Support Grant 22/23-E4001X-ISLES OF SCILLY COUNCIL OF THE,TR21 0LW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,ISLE OF WIGHT COUNCIL,27062022AH1507GD6164,100646,GD 6184 Charging Reform Implementation Support Grant 22/23-E2101X-ISLE OF WIGHT COUNCIL,PO30 1UD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HOUNSLOW LONDON BOROUGH COUNCIL,27062022AH1507GD6164,107980,GD 6184 Charging Reform Implementation Support Grant 22/23-E5042X-HOUNSLOW LONDON BOROUGH COUNCIL,TW3 4DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HILLINGDON LONDON BOROUGH COUNCIL,27062022AH1507GD6164,107980,GD 6184 Charging Reform Implementation Support Grant 22/23-E5041X-HILLINGDON LONDON BOROUGH COUNCIL,UB8 1UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HERTFORDSHIRE COUNTY COUNCIL,27062022AH1507GD6164,103802,GD 6184 Charging Reform Implementation Support Grant 22/23-E1920X-HERTFORDSHIRE COUNTY COUNCIL,SG13 8DQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HEREFORDSHIRE COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E1801X-HEREFORDSHIRE COUNCIL,HR1 2XW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HAVERING LONDON BOROUGH COUNCIL,27062022AH1507GD6164,104250,GD 6184 Charging Reform Implementation Support Grant 22/23-E5040X-HAVERING LONDON BOROUGH COUNCIL,RM1 3BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HARTLEPOOL BOROUGH COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E0701X-HARTLEPOOL BOROUGH COUNCIL,TS24 8AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HARROW LONDON BOROUGH COUNCIL,27062022AH1507GD6164,107980,GD 6184 Charging Reform Implementation Support Grant 22/23-E5039X-HARROW LONDON BOROUGH COUNCIL,HA1 2UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HARINGEY LONDON BOROUGH COUNCIL,27062022AH1507GD6164,104250,GD 6184 Charging Reform Implementation Support Grant 22/23-E5038X-HARINGEY LONDON BOROUGH COUNCIL,N22 7TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HAMPSHIRE COUNTY COUNCIL,27062022AH1507GD6164,100646,GD 6184 Charging Reform Implementation Support Grant 22/23-E1721X-HAMPSHIRE COUNTY COUNCIL,SO23 8UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,27062022AH1507GD6164,116610,GD 6184 Charging Reform Implementation Support Grant 22/23-E5014X-HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,W6 9JT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HALTON BOROUGH COUNCIL,27062022AH1507GD6164,98230,GD 6184 Charging Reform Implementation Support Grant 22/23-E0601X-HALTON BOROUGH COUNCIL,WA8 6NB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,HACKNEY LONDON BOROUGH COUNCIL,27062022AH1507GD6164,116610,GD 6184 Charging Reform Implementation Support Grant 22/23-E5013X-HACKNEY LONDON BOROUGH COUNCIL,E8 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,GREENWICH LONDON BOROUGH COUNCIL,27062022AH1507GD6164,116610,GD 6184 Charging Reform Implementation Support Grant 22/23-E5012X-GREENWICH LONDON BOROUGH COUNCIL,SE18 6PW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,GLOUCESTERSHIRE COUNTY COUNCIL,27062022AH1507GD6164,98844,GD 6184 Charging Reform Implementation Support Grant 22/23-E1620X-GLOUCESTERSHIRE COUNTY COUNCIL,GL1 2TG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,GATESHEAD COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E4501X-GATESHEAD COUNCIL,NE8 1HH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,ESSEX COUNTY COUNCIL,27062022AH1507GD6164,99565,GD 6184 Charging Reform Implementation Support Grant 22/23-E1521X-ESSEX COUNTY COUNCIL,CM1 1JZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,ENFIELD LONDON BOROUGH COUNCIL,27062022AH1507GD6164,104250,GD 6184 Charging Reform Implementation Support Grant 22/23-E5037X-ENFIELD LONDON BOROUGH COUNCIL,EN1 3XL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,EAST SUSSEX COUNTY COUNCIL,27062022AH1507GD6164,97792,GD 6184 Charging Reform Implementation Support Grant 22/23-E1421X-EAST SUSSEX COUNTY COUNCIL,BN21 3UU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,EAST RIDING OF YORKSHIRE COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E2001X-EAST RIDING OF YORKSHIRE COUNCIL,HU17 9BA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,EALING LONDON BOROUGH COUNCIL,27062022AH1507GD6164,107980,GD 6184 Charging Reform Implementation Support Grant 22/23-E5036X-EALING LONDON BOROUGH COUNCIL,W5 2HL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,DURHAM COUNTY COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E1302X-DURHAM COUNTY COUNCIL,DH1 5UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,DUDLEY METROPOLITAN BOROUGH COUNCIL,27062022AH1507GD6164,98172,GD 6184 Charging Reform Implementation Support Grant 22/23-E4603X-DUDLEY METROPOLITAN BOROUGH COUNCIL,DY1 1HG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,DONCASTER METROPOLITAN BOROUGH COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E4402X-DONCASTER METROPOLITAN BOROUGH COUNCIL,DN1 1GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,DEVON COUNTY COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E1121X-DEVON COUNTY COUNCIL,EX2 4QD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,DERBYSHIRE COUNTY COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E1021X-DERBYSHIRE COUNTY COUNCIL,DE4 3AG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,DERBY CITY COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E1001X-DERBY CITY COUNCIL,DE1 2FS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,CUMBRIA COUNTY COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E0920X-CUMBRIA COUNTY COUNCIL,CA3 8NA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,CROYDON LONDON BOROUGH COUNCIL,27062022AH1507GD6164,104250,GD 6184 Charging Reform Implementation Support Grant 22/23-E5035X-CROYDON LONDON BOROUGH COUNCIL,CR9 1BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,COVENTRY CITY COUNCIL,27062022AH1507GD6164,98172,GD 6184 Charging Reform Implementation Support Grant 22/23-E4602X-COVENTRY CITY COUNCIL,CV1 5RR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,CORNWALL COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E0801X-CORNWALL COUNTY COUNCIL,TR1 3AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,CITY OF YORK COUNCIL,27062022AH1507GD6164,97403,GD 6184 Charging Reform Implementation Support Grant 22/23-E2701X-YORK COUNCIL CITY OF,YO1 6GA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,CITY OF LONDON CORPORATION,27062022AH1507GD6164,133938,GD 6184 Charging Reform Implementation Support Grant 22/23-E5010X-CITY OF LONDON CORPORATION,EC2P 2EJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,CHESHIRE WEST AND CHESTER COUNCIL,27062022AH1507GD6164,98230,GD 6184 Charging Reform Implementation Support Grant 22/23-E0604X-CHESHIRE WEST AND CHESTER COUNCIL,CH34 9DB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,CHESHIRE EAST UNITARY AUTHORITY,27062022AH1507GD6164,98230,GD 6184 Charging Reform Implementation Support Grant 22/23-E0603X-CHESHIRE EAST UNITARY AUTHORITY,CW10 0HU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,CENTRAL BEDFORDSHIRE UNITARY AUTHORITY,27062022AH1507GD6164,100987,GD 6184 Charging Reform Implementation Support Grant 22/23-E0203X-CENTRAL BEDFORDSHIRE UNITARY AUTHORITY,SG17 5TQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,CAMDEN LONDON BOROUGH COUNCIL,27062022AH1507GD6164,116610,GD 6184 Charging Reform Implementation Support Grant 22/23-E5011X-CAMDEN LONDON BOROUGH COUNCIL,WC1H 8NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2022,Revenue Grants to local authorities,Social Care Group,CAMBRIDGESHIRE COUNTY COUNCIL,27062022AH1507GD6164,100334,GD 6184 Charging Reform Implementation Support Grant 22/23-E0521X-CAMBRIDGESHIRE COUNTY COUNCIL,CB3 0AP,Govn,,,
