Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003492221,"106,662.72",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003500811,"111,329.22",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003489068,"111,642.02",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003498435,"114,940.50",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003500811,"117,597.84",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003500987,"121,632.00",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003489069,"124,431.00",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003489069,"125,328.69",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003500908,"129,224.70",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003497430,"133,739.10",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003492221,"135,933.24",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003489068,"137,085.00",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003497430,"142,956.00",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003497429,"144,298.56",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Contractor/ Staff Substitution,Global Health,ACCENTURE UK LTD,3003477430,"308,632.27",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/03/2021,Consultancy/Professional Advice,Global Health,ACCENTURE UK LTD,3003492165,"137,197.20",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/03/2021,Consultancy/Professional Advice,Global Health,ACCENTURE UK LTD,3003492167,"261,364.14",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Consultancy/Professional Advice,Global Health,ACCENTURE UK LTD,3003499319,"336,402.22",,EC3M 3BD,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Other programme expenditure,Global Health,ACCORA LTD,435398,"307,640.10",,SG8 5QP,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Other programme expenditure,Global Health,ACF TECHNOLOGIES UK LTD,INV1322,"65,539.13",,GU21 6LE,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,ACTAVO BUILDING SOLUTIONS UK LIMITED,223928,"76,998.28",,WF4 3FU,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,ADDLESHAW GODDARD LLP,AGI0859,"3,942.00",,EC1Y 4AG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Contractor/ Staff Substitution,Global Health,ADDLESHAW GODDARD LLP,AGI0895,"35,040.00",,EC1Y 4AG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Legal Fees,Global Health,ADDLESHAW GODDARD LLP,AGI0859,"25,915.00",,EC1Y 4AG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Travel & subsistence non staff,Global Health,ADDLESHAW GODDARD LLP,AGI0859,158.16,,EC1Y 4AG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Revenue Grants to non-profit institutions,Prevention Community and Social Care,ADFAM,ASI0010828,"53,447.00",,N1 6DR,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Research & development,Chief Scientific Advisor,ADVANCED EXPERT SYSTEMS LTD,2572,"26,781.00",,DE1 1UL,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Revenue Grants to non-profit institutions,NHS and Workforce,AGE UK,ASI0005390,"45,000.00",,WC1H 9NA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Research & development,GLOBAL AND PUBLIC HEALTH,AIDENCE BV,FCP0000139,"300,000.00",AIDENCE BV - GP PAYT - NHSX FUNDING,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,AIR CHARTER SERVICE LTD,FCP0000161,"4,559,704.76",Air Freight,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Additions purchased - Finished Goods & Consumables,GLOBAL AND PUBLIC HEALTH,AIR CHARTER SERVICE LTD,FCP0000148,"2,745,664.74",Air Freight,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,03/03/2021,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,AIR CHARTER SERVICE LTD,FCP0000127,"4,096,992.37",Air Freight,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,AIR CHARTER SERVICE LTD,FCP0000177,"4,505,847.95",Air Freight,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,11/03/2021,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,AIR CHARTER SERVICE LTD,FCP0000135,"6,532,194.10",Air Freight,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Revenue Grants to Other Bodies,NHSX,AIREDALE NHS FOUNDATION TRUST,23032021DN1521HSCN21,"29,336.00",,BD20 6TD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,AIREDALE NHS FOUNDATION TRUST,PF00004054,"50,000.00",,BD20 6TD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,AIREDALE NHS FOUNDATION TRUST,PF00004061,"96,000.00",,BD20 6TD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,AIREDALE NHS FOUNDATION TRUST,PF00004057,"110,000.00",,BD20 6TD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,AIREDALE NHS FOUNDATION TRUST,PF00004056,"364,000.00",,BD20 6TD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,AIREDALE NHS FOUNDATION TRUST,PF00004053,"369,000.00",,BD20 6TD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Additions NCB PDC,Default Group,AIREDALE NHS FOUNDATION TRUST,PF00004933,"534,000.00",,BD20 6TD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,AIREDALE NHS FOUNDATION TRUST,PF00004058,"575,000.00",,BD20 6TD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,AIREDALE NHS FOUNDATION TRUST,PF00004055,"1,380,000.00",,BD20 6TD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/03/2021,Other programme expenditure,Global Health,AIRFINITY LTD,INV-1265,"58,800.00",,WC2H 9JQ,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-814,"98,260.19",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-805,"3,598,195.10",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-813,"3,598,195.10",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-814,"142,757.99",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-815,"23,820.00",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-807,"23,928.84",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-807,"3,519.16",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-815,"3,628.00",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-821,"328,918.19",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-820,"16,738.89",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-819,"-40,583.18",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Additions-IT,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-811,"-39,323.98",,SL1 2EJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0009671,"32,188.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0009888,"114,858.21",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0010136,"218,060.33",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0009619,"36,583.38",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0009787,"54,510.65",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0009451,"91,325.60",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0009405,"56,693.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004062,"30,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004069,"140,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004074,"180,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004065,"192,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004064,"229,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004066,"286,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004063,"329,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004071,"420,109.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004068,"1,150,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004075,"1,441,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004067,"1,460,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004070,"1,500,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions NCB PDC,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00004073,"3,193,000.00",,L12 2AP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/03/2021,Agency staff (temp admin),NHS and Workforce,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2255686,"1,100.71",,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/03/2021,Agency staff (temp admin),Adult Social Care,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2255662,12.1,,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/03/2021,Agency staff (temp admin),Adult Social Care,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2255655,15.98,,EC2N 3AQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/03/2021,Agency staff (temp admin),Prevention Community and Social Care,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2255602,40.94,,EC2N 3AQ,Large,,,,
